assigned_hub,cum_reactions,n_reagents,named_reaction,parent,reactions_added,reagents,reward,smiles,step,template_id
O=C(O)c1ccc2nc(C3Cc4ccccc4CN3)oc2c1,246,1,Amide coupling,O=C(O)c1ccc2nc([C@@H]3Cc4ccccc4CN3)oc2c1,1,NCc1cn(Cc2ccc(-c3nnn(CC4CC4)n3)cc2)c2ccccc12,8.1836,O=C(NCc1cn(Cc2ccc(-c3nnn(CC4CC4)n3)cc2)c2ccccc12)c1ccc2nc(C3Cc4ccccc4CN3)oc2c1,72,76
Nc1ccc(-c2nnn(Cc3ccc(-c4nnn(CC5CC5)n4)cc3)n2)cc1N,248,1,Benzimidazole formation,Nc1ccc(-c2nnn(Cc3ccc(-c4nnn(CC5CC5)n4)cc3)n2)cc1N,2,O=C(O)c1ccc(CO[C@H]2CN3CCC2CC3)cc1,8.1836,c1cc(-c2nc3cc(-c4nnn(Cc5ccc(-c6nnn(CC7CC7)n6)cc5)n4)ccc3[nH]2)ccc1COC1CN2CCC1CC2,73,182
N#Cc1cccc(-c2cccc(-c3nc4cc(CNC56CC(C5)C6)ccc4o3)c2)c1,252,1,Tetrazole formation (nitrile + alkyl halide),N#Cc1cccc(-c2cccc(-c3nc4cc(CNC56CC(C5)C6)ccc4o3)c2)c1,4,ClCC1CC1,8.1809,c1cc(-c2cccc(-c3nc4cc(CNC56CC(C5)C6)ccc4o3)c2)cc(-c2nnn(CC3CC3)n2)c1,74,104
O=C(O)c1cccc(CNc2cccc(-c3cc(NC(=O)C4CNC4)[nH]n3)c2)c1,255,1,Amide coupling,O=C(O)c1cccc(CNc2cccc(-c3cc(NC(=O)C4CNC4)[nH]n3)c2)c1,3,NCc1c[nH]c2ccccc12,8.1807,O=C(NCc1c[nH]c2ccccc12)c1cccc(CNc2cccc(-c3cc(NC(=O)C4CNC4)[nH]n3)c2)c1,75,76
O=Cc1nc2ccccc2n1CC1CC1,257,1,Reductive amination (aldehyde),O=Cc1nc2ccccc2n1CC1CC1,2,Nc1ccc(-c2cn(CC3CC3)cn2)cc1,8.1803,c1ccc2c(c1)nc(CNc1ccc(-c3cn(CC4CC4)cn3)cc1)n2CC1CC1,76,69
O=Cc1c[nH]c2ccc(-c3nnn(CC4CC4)n3)cc12,260,1,Reductive amination (aldehyde),O=Cc1c[nH]c2ccc(-c3nnn(CC4CC4)n3)cc12,3,Nc1ccc(-c2cc(NC(=O)C3CNC3)[nH]n2)cn1,8.1793,O=C(Nc1cc(-c2ccc(NCc3c[nH]c4ccc(-c5nnn(CC6CC6)n5)cc34)nc2)n[nH]1)C1CNC1,77,69
NCCc1cn(CC2CC2)c2ccccc12,263,1,Reductive amination (aldehyde),NCCc1cn(CC2CC2)c2ccccc12,3,O=Cc1ccc(-c2ccc(NC(=O)NC3CC3)cc2)cc1,8.179,O=C(Nc1ccc(-c2ccc(CNCCc3cn(CC4CC4)c4ccccc34)cc2)cc1)NC1CC1,78,68
ClCc1ccc(-c2nc3ccc(-c4cccc(NCC5Cc6ccccc6CN5)c4)cc3o2)cc1,266,1,Williamson ether synthesis,ClCc1ccc(-c2nc3ccc(-c4cccc(NC[C@@H]5Cc6ccccc6CN5)c4)cc3o2)cc1,3,O[C@H]1CN2CCC1CC2,8.1779,c1cc(NCC2Cc3ccccc3CN2)cc(-c2ccc3nc(-c4ccc(COC5CN6CCC5CC6)cc4)oc3c2)c1,79,176
,269,1,Direct acid -> amine (reductive),O=C(O)[C@@H]1Cc2ccccc2CN1,3,Nc1cc(-c2cn(CC3CC3)nn2)n[nH]1,8.1768,c1ccc2c(c1)CNC(CNc1cc(-c3cn(CC4CC4)nn3)n[nH]1)C2,80,136
Nc1ccc(-c2cccc(NCc3ccc4oc(C5CNC5)nc4c3)c2)cc1,271,1,Direct acid -> amine (reductive),Nc1ccc(-c2cccc(NCc3ccc4oc(C5CNC5)nc4c3)c2)cc1,2,O=C(O)[C@@H]1Cc2ccccc2CN1,8.1765,c1cc(NCc2ccc3oc(C4CNC4)nc3c2)cc(-c2ccc(NCC3Cc4ccccc4CN3)cc2)c1,81,137
OB(O)c1cccc(-c2nnn(CC3CC3)n2)c1,274,1,Suzuki coupling,OB(O)c1cccc(-c2nnn(CC3CC3)n2)c1,3,Brc1cc(NCc2ccc3oc([C@@H]4Cc5ccccc5CN4)nc3c2)[nH]n1,8.1756,c1cc(-c2cc(NCc3ccc4oc(C5Cc6ccccc6CN5)nc4c3)[nH]n2)cc(-c2nnn(CC3CC3)n2)c1,82,86
Fc1cc(-c2cccc(NCc3ccc4nc(C5CNC5)oc4c3)c2)ccn1,278,1,SNAr (halo-heteroarene + amine),Fc1cc(-c2cccc(NCc3ccc4nc(C5CNC5)oc4c3)c2)ccn1,4,NC12CC(C1)C2,8.1751,c1cc(NCc2ccc3nc(C4CNC4)oc3c2)cc(-c2ccnc(NC34CC(C3)C4)c2)c1,83,37
O=C(Nc1ccc(B(O)O)cc1)C1CCN1,282,1,N-alkylation (azole N-H + alkyl halide),O=C(Nc1ccc(-c2ccnc(NCCc3c[nH]c4ccccc34)c2)cc1)C1CCN1,4,ClCC1CC1,8.1746,O=C(Nc1ccc(-c2ccnc(NCCc3cn(CC4CC4)c4ccccc34)c2)cc1)C1CCN1,84,200
O=C(O)c1ccc2nc(-c3ccccc3NCc3ccc(-c4nnn(CC5CC5)n4)nc3)oc2c1,285,1,Amide coupling,O=C(O)c1ccc2nc(-c3ccccc3NCc3ccc(-c4nnn(CC5CC5)n4)nc3)oc2c1,3,NC1CC1,8.1717,O=C(NC1CC1)c1ccc2nc(-c3ccccc3NCc3ccc(-c4nnn(CC5CC5)n4)nc3)oc2c1,85,76
OB(O)c1ccc2c(ccn2CC2CC2)c1,288,1,Suzuki coupling,OB(O)c1ccc2c(ccn2CC2CC2)c1,3,O=C(Nc1cc(Br)n[nH]1)c1cccc2oc(C3CNC3)nc12,8.1697,O=C(Nc1cc(-c2ccc3c(ccn3CC3CC3)c2)n[nH]1)c1cccc2oc(C3CNC3)nc12,86,86
N#Cc1ccc(Cn2cc(CCNCc3ccc(COC4CN5CCC4CC5)cc3)c3ccccc32)cc1,291,1,Tetrazole formation (nitrile + alkyl halide),N#Cc1ccc(Cn2cc(CCNCc3ccc(CO[C@H]4CN5CCC4CC5)cc3)c3ccccc32)cc1,3,ClCC1CC1,8.1681,c1ccc2c(c1)c(CCNCc1ccc(COC3CN4CCC3CC4)cc1)cn2Cc1ccc(-c2nnn(CC3CC3)n2)cc1,87,104
O=C(Nc1ccc(-c2cn(CC3CC3)nn2)cc1)Nc1cccc2cc[nH]c12,295,1,N-alkylation (azole N-H + alkyl halide),O=C(Nc1ccc(-c2cn(CC3CC3)nn2)cc1)Nc1cccc2cc[nH]c12,4,ClCC1CC1,8.1668,O=C(Nc1ccc(-c2cn(CC3CC3)nn2)cc1)Nc1cccc2ccn(CC3CC3)c12,88,200
O=C(Nc1ccc(Br)cc1)Nc1ccnc2ccccc12,297,1,Suzuki coupling (pinacol boronate),O=C(Nc1ccc(Br)cc1)Nc1ccnc2ccccc12,2,CC1(C)OB(c2ccc(NCc3ccc(-c4nnn(CC5CC5)n4)nc3)nc2)OC1(C)C,8.166,O=C(Nc1ccc(-c2ccc(NCc3ccc(-c4nnn(CC5CC5)n4)nc3)nc2)cc1)Nc1ccnc2ccccc12,89,91
O=C(Nc1ccc(Br)cc1)C1CCN1,301,1,Suzuki coupling,O=C(Nc1ccc(Br)cc1)C1CCN1,4,OB(O)c1cccc(NCc2ccc3[nH]c([C@@H]4Cc5ccccc5CN4)nc3c2)c1,8.1649,O=C(Nc1ccc(-c2cccc(NCc3ccc4[nH]c(C5Cc6ccccc6CN5)nc4c3)c2)cc1)C1CCN1,90,87
O=C(Nc1cccc2cc[nH]c12)C1CCCN(C(=O)NCc2cn(CC3CC3)c3ccccc23)C1,305,1,N-alkylation (azole N-H + alkyl halide),O=C(Nc1cccc2cc[nH]c12)[C@@H]1CCCN(C(=O)NCc2cn(CC3CC3)c3ccccc23)C1,4,ClCC1CC1,8.1618,O=C(Nc1cccc2ccn(CC3CC3)c12)C1CCCN(C(=O)NCc2cn(CC3CC3)c3ccccc23)C1,91,200
C#Cc1cccc(-c2nc3ccc(-c4nnn(CC5CC5)n4)cc3[nH]2)c1,309,1,Triazole formation (alkyne + alkyl halide),C#Cc1cccc(-c2nc3ccc(-c4nnn(CC5CC5)n4)cc3[nH]2)c1,4,ClCC1CC1,8.1616,c1cc(-c2cn(CC3CC3)nn2)cc(-c2nc3ccc(-c4nnn(CC5CC5)n4)cc3[nH]2)c1,92,100
Nc1ccc(CNC23CC(C2)C3)cc1N,313,1,Benzimidazole formation,Nc1ccc(CNC23CC(C2)C3)cc1N,4,O=C(O)c1cccc(-c2cn(CC3CC3)cn2)c1,8.1612,c1cc(-c2cn(CC3CC3)cn2)cc(-c2nc3cc(CNC45CC(C4)C5)ccc3[nH]2)c1,93,182
CC1(C)OB(c2ccc(NCc3ccc4oc(-c5ccc(COC6CN7CCC6CC7)cc5)nc4c3)nc2)OC1(C)C,316,1,Suzuki coupling (pinacol boronate),CC1(C)OB(c2ccc(NCc3ccc4oc(-c5ccc(CO[C@H]6CN7CCC6CC7)cc5)nc4c3)nc2)OC1(C)C,3,Fc1ncc(Br)cn1,8.1593,Fc1ncc(-c2ccc(NCc3ccc4oc(-c5ccc(COC6CN7CCC6CC7)cc5)nc4c3)nc2)cn1,94,90
Nc1cccc2ccn(CC3CC3)c12,319,1,Amide coupling,Nc1cccc2ccn(CC3CC3)c12,3,O=C(O)c1ccc2nc(-c3cccc(C(=O)NC4CC4)c3)oc2c1,8.1591,O=C(Nc1cccc2ccn(CC3CC3)c12)c1ccc2nc(-c3cccc(C(=O)NC4CC4)c3)oc2c1,95,77
O=C(NCCc1c[nH]c2ccccc12)c1cccc(-c2cc(NCC3Cc4ccccc4CN3)[nH]n2)c1,322,1,Suzuki coupling,O=C(NCCc1cn(CC2CC2)c2ccccc12)c1cccc(B(O)O)c1,3,Brc1cc(NC[C@@H]2Cc3ccccc3CN2)[nH]n1,8.1588,O=C(NCCc1cn(CC2CC2)c2ccccc12)c1cccc(-c2cc(NCC3Cc4ccccc4CN3)[nH]n2)c1,96,86
N#Cc1cncc(-c2ccc(NCc3ccc4[nH]c(C5CNC5)nc4c3)nc2)c1,326,1,Tetrazole formation (nitrile + alkyl halide),N#Cc1cncc(-c2ccc(NCc3ccc4[nH]c(C5CNC5)nc4c3)nc2)c1,4,ClCC1CC1,8.1576,c1cc2[nH]c(C3CNC3)nc2cc1CNc1ccc(-c2cncc(-c3nnn(CC4CC4)n3)c2)cn1,97,104
Nc1ccc(-c2cccc(NC(=O)c3ccc4nc(C5CNC5)[nH]c4c3)c2)cc1,330,1,Direct acid -> amine (reductive),Nc1ccc(-c2cccc(NC(=O)c3ccc4nc(C5CNC5)[nH]c4c3)c2)cc1,4,O=C(O)[C@@H]1Cc2ccccc2CN1,8.1573,O=C(Nc1cccc(-c2ccc(NCC3Cc4ccccc4CN3)cc2)c1)c1ccc2nc(C3CNC3)[nH]c2c1,98,137
,332,1,Direct acid -> amine (reductive),c1ccc2c(NCc3ccc4nc(C5CNC5)oc4c3)ccnc2c1,2,O=C(O)c1ccc(-c2nnn(CC3CC3)n2)nc1,8.1562,c1ccc2c(N(Cc3ccc(-c4nnn(CC5CC5)n4)nc3)Cc3ccc4nc(C5CNC5)oc4c3)ccnc2c1,99,139
Nc1cc(-c2nnn(CC3CC3)n2)ccc1O,336,1,Benzoxazole formation,Nc1cc(-c2nnn(CC3CC3)n2)ccc1O,4,O=C(O)c1cccc(-c2cn(CC3CC3)cn2)c1,8.1559,c1cc(-c2cn(CC3CC3)cn2)cc(-c2nc3cc(-c4nnn(CC5CC5)n4)ccc3o2)c1,100,180
N#Cc1ccc(Cn2nncc2CNC(=O)c2ccc3nc(C4CNC4)oc3c2)cc1,340,1,Tetrazole formation (nitrile + alkyl halide),N#Cc1ccc(Cn2nncc2CNC(=O)c2ccc3nc(C4CNC4)oc3c2)cc1,4,ClCC1CC1,8.1557,O=C(NCc1cnnn1Cc1ccc(-c2nnn(CC3CC3)n2)cc1)c1ccc2nc(C3CNC3)oc2c1,101,104
Brc1ccc2nc(-c3ccc(-c4nnn(CC5CC5)n4)nc3)oc2c1,343,1,Buchwald-Hartwig amination,Brc1ccc2nc(-c3ccc(-c4nnn(CC5CC5)n4)nc3)oc2c1,3,NCCc1cn(CC2CC2)c2ccccc12,8.1547,c1ccc2c(c1)c(CCNc1ccc3nc(-c4ccc(-c5nnn(CC6CC6)n5)nc4)oc3c1)cn2CC1CC1,102,113
O=C(O)C1CCCN(C(=O)c2ccc(COC3CN4CCC3CC4)cc2)C1,346,1,N-alkylation (azole N-H + alkyl halide),O=C(NCc1c[nH]c2ccccc12)[C@@H]1CCCN(C(=O)c2ccc(CO[C@H]3CN4CCC3CC4)cc2)C1,3,ClCC1CC1,8.1546,O=C(NCc1cn(CC2CC2)c2ccccc12)C1CCCN(C(=O)c2ccc(COC3CN4CCC3CC4)cc2)C1,103,200
OB(O)c1cccc(NCC2CCN2)c1,349,1,Suzuki coupling,OB(O)c1cccc(NCC2CCN2)c1,3,Brc1cccc2[nH]c(-c3ccc(CO[C@H]4CN5CCC4CC5)cc3)nc12,8.1539,c1cc(NCC2CCN2)cc(-c2cccc3[nH]c(-c4ccc(COC5CN6CCC5CC6)cc4)nc23)c1,104,86
O=C(Nc1ccc(-c2ccc3[nH]ccc3c2)cc1)c1ccc(COC2CN3CCC2CC3)cc1,353,1,N-alkylation (azole N-H + alkyl halide),O=C(Nc1ccc(-c2ccc3[nH]ccc3c2)cc1)c1ccc(CO[C@H]2CN3CCC2CC3)cc1,4,ClCC1CC1,8.1538,O=C(Nc1ccc(-c2ccc3c(ccn3CC3CC3)c2)cc1)c1ccc(COC2CN3CCC2CC3)cc1,105,200
O=C(NC1CC1)c1ccc(CCl)cc1,357,1,N-alkylation (azole N-H + alkyl halide),O=C(NC1CC1)c1ccc(CCl)cc1,4,c1ccc2c(CCNc3ccc4oc(C5CNC5)nc4c3)c[nH]c2c1,8.1522,O=C(NC1CC1)c1ccc(Cn2cc(CCNc3ccc4oc(C5CNC5)nc4c3)c3ccccc32)cc1,106,201
NC1(C(=O)Nc2ccnc3ccccc23)CCC1,361,1,Direct acid -> amine (reductive),NC1(C(=O)Nc2ccnc3ccccc23)CCC1,4,O=C(O)c1ccc(-c2nc3ccc(C(=O)NC4CC4)cc3o2)cc1,8.1516,O=C(NC1CC1)c1ccc2nc(-c3ccc(CNC4(C(=O)Nc5ccnc6ccccc56)CCC4)cc3)oc2c1,107,137
O=C(Nc1ccc(Br)cc1)C1CCN1,362,1,Buchwald-Hartwig amination,O=C(Nc1ccc(Br)cc1)C1CCN1,1,Nc1ccc(-c2cn(CC3CC3)cn2)cc1,8.1515,O=C(Nc1ccc(Nc2ccc(-c3cn(CC4CC4)cn3)cc2)cc1)C1CCN1,108,113
Brc1cn(CC2CC2)cn1,364,1,Suzuki coupling,Brc1cn(CC2CC2)cn1,2,OB(O)c1cccc(NCc2ccc(-c3nnnn3CC3CC3)nc2)c1,8.1514,c1cc(NCc2ccc(-c3nnnn3CC3CC3)nc2)cc(-c2cn(CC3CC3)cn2)c1,109,87
O=C(O)c1ccc2oc(-c3ccc4nc(-c5ccc6oc(C7CNC7)nc6c5)[nH]c4c3)nc2c1,368,1,Direct acid -> amine (reductive),O=C(O)c1ccc2oc(-c3ccc4nc(-c5ccc6oc(C7CNC7)nc6c5)[nH]c4c3)nc2c1,4,NC12CC(C1)C2,8.1503,c1cc2oc(-c3ccc4nc(-c5ccc6oc(C7CNC7)nc6c5)[nH]c4c3)nc2cc1CNC12CC(C1)C2,110,136
O=C(O)c1ccc2nc(-c3ccc4nc(-c5ccc(COC6CN7CCC6CC7)cc5)oc4c3)[nH]c2c1,371,1,Pictet-Spengler cyclisation,O=C(O)c1ccc2nc(-c3ccc4nc(-c5ccc(CO[C@H]6CN7CCC6CC7)cc5)oc4c3)[nH]c2c1,3,NCCc1ccccc1,8.1498,c1ccc2c(c1)CCN=C2c1ccc2nc(-c3ccc4nc(-c5ccc(COC6CN7CCC6CC7)cc5)oc4c3)[nH]c2c1,111,153
,375,1,Amide coupling,O=C(O)c1cccc(-c2ccc3oc(-c4ccc(CO[C@H]5CN6CCC5CC6)cc4)nc3c2)c1,4,Nc1ccnc2ccccc12,8.1496,O=C(Nc1ccnc2ccccc12)c1cccc(-c2ccc3oc(-c4ccc(COC5CN6CCC5CC6)cc4)nc3c2)c1,112,76
OB(O)c1cccc(NCc2ccc3oc(C4CCCN4)nc3c2)c1,378,1,Suzuki coupling,OB(O)c1cccc(NCc2ccc3oc([C@@H]4CCCN4)nc3c2)c1,3,O=C(Nc1ccc(Br)cc1)C1CCN1,8.1495,O=C(Nc1ccc(-c2cccc(NCc3ccc4oc(C5CCCN5)nc4c3)c2)cc1)C1CCN1,113,86
N#Cc1ccc(COCC2CCCN2Cc2ccc3oc(C4CNC4)nc3c2)cc1,381,1,Tetrazole formation (nitrile + alkyl halide),N#Cc1ccc(COC[C@H]2CCCN2Cc2ccc3oc(C4CNC4)nc3c2)cc1,3,ClCC1CC1,8.1486,c1cc(-c2nnn(CC3CC3)n2)ccc1COCC1CCCN1Cc1ccc2oc(C3CNC3)nc2c1,114,104
Brc1ccc2nc(-c3ccccc3COC3CN4CCC3CC4)oc2c1,385,1,Suzuki coupling (pinacol boronate),Brc1ccc2nc(-c3ccccc3CO[C@H]3CN4CCC3CC4)oc2c1,4,CC1(C)OB(c2ccc(NCC3CNC3)nc2)OC1(C)C,8.1476,c1ccc(-c2nc3ccc(-c4ccc(NCC5CNC5)nc4)cc3o2)c(COC2CN3CCC2CC3)c1,115,91
O=C(Nc1cccc2cc[nH]c12)c1cccc2oc(-c3ccc(COC4CN5CCC4CC5)cc3)nc12,389,1,N-alkylation (azole N-H + alkyl halide),O=C(Nc1cccc2cc[nH]c12)c1cccc2oc(-c3ccc(CO[C@H]4CN5CCC4CC5)cc3)nc12,4,ClCC1CC1,8.1461,O=C(Nc1cccc2ccn(CC3CC3)c12)c1cccc2oc(-c3ccc(COC4CN5CCC4CC5)cc3)nc12,116,200
Nc1cccc2ccn(CC3CC3)c12,392,1,Reductive amination (aldehyde),Nc1cccc2ccn(CC3CC3)c12,3,O=Cc1ccc(-c2cn(CC3CC3)cn2)cc1,8.1458,c1cc(NCc2ccc(-c3cn(CC4CC4)cn3)cc2)c2c(c1)ccn2CC1CC1,117,68
,395,1,Suzuki coupling,Brc1cncc(-c2nnn(Cc3ccc(-c4nnn(CC5CC5)n4)cc3)n2)c1,3,OB(O)c1cccc(NC[C@@H]2Cc3ccccc3CN2)c1,8.1434,c1cc(NCC2Cc3ccccc3CN2)cc(-c2cncc(-c3nnn(Cc4ccc(-c5nnn(CC6CC6)n5)cc4)n3)c2)c1,118,87
Nc1nc(-c2ccc(NCc3cn(CC4CC4)c4ccccc34)nc2)cs1,398,1,Direct acid -> amine (reductive),Nc1nc(-c2ccc(NCc3cn(CC4CC4)c4ccccc34)nc2)cs1,3,O=C(O)C1CCN1,8.1427,c1ccc2c(c1)c(CNc1ccc(-c3csc(NCC4CCN4)n3)cn1)cn2CC1CC1,119,137
O=C(O)c1ccc(CNC23CC(C2)C3)cc1,402,1,Amide coupling,O=C(O)c1ccc(CNC23CC(C2)C3)cc1,4,Nc1cc(-c2ccc3c(ccn3CC3CC3)c2)n[nH]1,8.1426,O=C(Nc1cc(-c2ccc3c(ccn3CC3CC3)c2)n[nH]1)c1ccc(CNC23CC(C2)C3)cc1,120,76
Nc1cc(-c2cccc(-c3nc4ccccc4o3)c2)n[nH]1,405,1,Direct acid -> amine (reductive),Nc1cc(-c2cccc(-c3nc4ccccc4o3)c2)n[nH]1,3,O=C(O)c1ccc(CO[C@H]2CN3CCC2CC3)cc1,8.1405,c1cc(-c2cc(NCc3ccc(COC4CN5CCC4CC5)cc3)[nH]n2)cc(-c2nc3ccccc3o2)c1,121,137
O=C(O)c1cccc(C2NCCc3ccccc32)c1,407,1,Direct acid -> amine (reductive),O=C(O)c1cccc(C2NCCc3ccccc32)c1,2,Nc1cccc(-c2cn(CC3CC3)cn2)c1,8.1398,c1cc(NCc2cccc(C3NCCc4ccccc43)c2)cc(-c2cn(CC3CC3)cn2)c1,122,136
O=C(Nc1ccc(Br)cc1)C1CNC1,409,1,Buchwald-Hartwig amination,O=C(Nc1ccc(Br)cc1)C1CNC1,2,Nc1ccc(-c2cccc(-c3nnn(CC4CC4)n3)c2)cc1,8.1385,O=C(Nc1ccc(Nc2ccc(-c3cccc(-c4nnn(CC5CC5)n4)c3)cc2)cc1)C1CNC1,123,113
O=C(NC1CC1)c1cccc(B(O)O)c1,413,1,Suzuki coupling,O=C(NC1CC1)c1cccc(B(O)O)c1,4,O=C(Nc1cc(Br)n[nH]1)c1cccc2oc([C@@H]3Cc4ccccc4CN3)nc12,8.1349,O=C(NC1CC1)c1cccc(-c2cc(NC(=O)c3cccc4oc(C5Cc6ccccc6CN5)nc34)[nH]n2)c1,124,86
O=C(Nc1cccc2cc[nH]c12)c1ccc(-c2nc3cc(-c4nnn(CC5CC5)n4)ccc3o2)cc1,417,1,N-alkylation (azole N-H + alkyl halide),O=C(Nc1cccc2cc[nH]c12)c1ccc(-c2nc3cc(-c4nnn(CC5CC5)n4)ccc3o2)cc1,4,ClCC1CC1,8.1347,O=C(Nc1cccc2ccn(CC3CC3)c12)c1ccc(-c2nc3cc(-c4nnn(CC5CC5)n4)ccc3o2)cc1,125,200
N#Cc1cccc(-c2ccc3c(-c4nc5ccc(C(=O)NC6CC6)cc5o4)c[nH]c3c2)c1,421,1,Tetrazole formation (nitrile + alkyl halide),N#Cc1cccc(-c2ccc3c(-c4nc5ccc(C(=O)NC6CC6)cc5o4)c[nH]c3c2)c1,4,ClCC1CC1,8.1344,O=C(NC1CC1)c1ccc2nc(-c3c[nH]c4cc(-c5cccc(-c6nnn(CC7CC7)n6)c5)ccc34)oc2c1,126,104
,424,1,Amide coupling,O=C(O)c1ccc2nc(-c3ccc4nc(C5CCNCC5)[nH]c4c3)oc2c1,3,NCCc1cn(CC2CC2)c2ccccc12,8.134,O=C(NCCc1cn(CC2CC2)c2ccccc12)c1ccc2nc(-c3ccc4nc(C5CCNCC5)[nH]c4c3)oc2c1,127,76
c1cc(-c2ccc3[nH]ccc3c2)c2oc(-c3ccc(COC4CN5CCC4CC5)cc3)nc2c1,427,1,N-alkylation (azole N-H + alkyl halide),c1cc(-c2ccc3[nH]ccc3c2)c2oc(-c3ccc(CO[C@H]4CN5CCC4CC5)cc3)nc2c1,3,ClCC1CC1,8.1326,c1cc(-c2ccc3c(ccn3CC3CC3)c2)c2oc(-c3ccc(COC4CN5CCC4CC5)cc3)nc2c1,128,200
,430,1,Reductive amination (aldehyde),Nc1cccc(-c2ccc(NC(=O)C3CCN3)cc2)c1,3,O=Cc1ccc(C2=NCCc3ccccc32)cc1,8.1325,O=C(Nc1ccc(-c2cccc(NCc3ccc(C4=NCCc5ccccc54)cc3)c2)cc1)C1CCN1,129,68
OB(O)c1ccc(-c2nnn(CC3CC3)n2)s1,434,1,Suzuki coupling,OB(O)c1ccc(-c2nnn(CC3CC3)n2)s1,4,Brc1ccnc(NCc2cn(CC3CC3)c3ccccc23)c1,8.1309,c1ccc2c(c1)c(CNc1cc(-c3ccc(-c4nnn(CC5CC5)n4)s3)ccn1)cn2CC1CC1,130,86
c1cc(NCc2ccc(-c3nnn(CC4CC4)n3)nc2)c2c(c1)ccn2CC1CC1,438,1,Amide coupling,c1cc(NCc2ccc(-c3nnn(CC4CC4)n3)nc2)c2c(c1)ccn2CC1CC1,4,O=C(O)C1CNC1,8.1303,O=C(C1CNC1)N(Cc1ccc(-c2nnn(CC3CC3)n2)nc1)c1cccc2ccn(CC3CC3)c12,131,79
Nc1ccc(CNC23CC(C2)C3)cc1N,440,1,Benzimidazole formation,Nc1ccc(CNC23CC(C2)C3)cc1N,2,O=Cc1cccc(-c2cccc(NC[C@@H]3Cc4ccccc4CN3)c2)c1,8.1297,c1cc(NCC2Cc3ccccc3CN2)cc(-c2cccc(-c3nc4cc(CNC56CC(C5)C6)ccc4[nH]3)c2)c1,132,186
NC1(c2nc3cc(-c4nnn(CC5CC5)n4)ccc3o2)CCC1,443,1,Direct acid -> amine (reductive),NC1(c2nc3cc(-c4nnn(CC5CC5)n4)ccc3o2)CCC1,3,O=C(O)c1ccc(-c2nnn(CC3CC3)n2)nc1,8.1292,c1cc(-c2nnn(CC3CC3)n2)ncc1CNC1(c2nc3cc(-c4nnn(CC5CC5)n4)ccc3o2)CCC1,133,137
C#Cc1ccc2c(-c3nc4cc(-c5nnn(CC6CC6)n5)ccc4o3)c[nH]c2c1,447,1,Triazole formation (alkyne + alkyl halide),C#Cc1ccc2c(-c3nc4cc(-c5nnn(CC6CC6)n5)ccc4o3)c[nH]c2c1,4,ClCC1CC1,8.129,c1cc2c(-c3nc4cc(-c5nnn(CC6CC6)n5)ccc4o3)c[nH]c2cc1-c1cn(CC2CC2)nn1,134,100
Fc1ccc(-c2nnnn2Cc2ccc(-c3nnn(CC4CC4)n3)cc2)cn1,449,1,SNAr (halo-heteroarene + amine),Fc1ccc(-c2nnnn2Cc2ccc(-c3nnn(CC4CC4)n3)cc2)cn1,2,NCc1cn(CC2CC2)c2ccccc12,8.1288,c1ccc2c(c1)c(CNc1ccc(-c3nnnn3Cc3ccc(-c4nnn(CC5CC5)n4)cc3)cn1)cn2CC1CC1,135,37
OB(O)c1ccc2c(ccn2Cc2cccc(-c3nnn(CC4CC4)n3)c2)c1,453,1,Suzuki coupling,OB(O)c1ccc2c(ccn2Cc2cccc(-c3nnn(CC4CC4)n3)c2)c1,4,Brc1ccc(NCC2CCN2)cc1,8.1286,c1cc(Cn2ccc3cc(-c4ccc(NCC5CCN5)cc4)ccc32)cc(-c2nnn(CC3CC3)n2)c1,136,86
O=C(Nc1ccc(Br)cc1)c1ccc2nc(-c3ccc(COC4CN5CCC4CC5)cc3)[nH]c2c1,456,1,Suzuki coupling,O=C(Nc1ccc(Br)cc1)c1ccc2nc(-c3ccc(CO[C@H]4CN5CCC4CC5)cc3)[nH]c2c1,3,OB(O)c1cccnc1,8.1276,O=C(Nc1ccc(-c2cccnc2)cc1)c1ccc2nc(-c3ccc(COC4CN5CCC4CC5)cc3)[nH]c2c1,137,87
OB(O)c1ccc(NCc2ccc3nc(C4CNC4)[nH]c3c2)cc1,460,1,Suzuki coupling,OB(O)c1ccc(NCc2ccc3nc(C4CNC4)[nH]c3c2)cc1,4,Brc1cc(NCC2CCN2)[nH]n1,8.1275,c1cc2nc(C3CNC3)[nH]c2cc1CNc1ccc(-c2cc(NCC3CCN3)[nH]n2)cc1,138,86
Brc1ccc2nc(-c3ccc4oc(C5CNC5)nc4c3)[nH]c2c1,462,1,Buchwald-Hartwig amination,Brc1ccc2nc(-c3ccc4oc(C5CNC5)nc4c3)[nH]c2c1,2,NCCc1cn(CC2CC2)c2ccccc12,8.1267,c1ccc2c(c1)c(CCNc1ccc3nc(-c4ccc5oc(C6CNC6)nc5c4)[nH]c3c1)cn2CC1CC1,139,113
O=C(NCc1cn(CC2CC2)nn1)c1cccc(-c2c[nH]cn2)c1,466,1,N-alkylation (azole N-H + alkyl halide),O=C(NCc1cn(CC2CC2)nn1)c1cccc(-c2c[nH]cn2)c1,4,ClCC1CC1,8.1256,O=C(NCc1cn(CC2CC2)nn1)c1cccc(-c2cn(CC3CC3)cn2)c1,140,200
