tag,arm,step,cum_modes,cum_reactions,reactions_added,reward,source_hub,smiles
rxnflow_clpp,best_candidate,270,270,803,3,-8.9,Nc1ccc(CN(c2ccc3ccccc3n2)C(CCC(=O)O)C(=O)O)cc1O,N#Cc1ccc2nc(C(CCC(=O)O)N(Cc3ccc(N)c(O)c3)c3ccc4ccccc4n3)[nH]c2c1
rxnflow_clpp,best_candidate,271,271,806,3,-8.9,Nc1cc(C(=O)O)ccc1N(C(=O)NCc1c[nH]c2ccccc12)c1nc(N)c2nc[nH]c2n1,Nc1cc(C(=O)OCC(=O)c2ccc(O)cc2)ccc1N(C(=O)NCc1c[nH]c2ccccc12)c1nc(N)c2nc[nH]c2n1
rxnflow_clpp,best_candidate,272,272,809,3,-8.9,CC(O)C(CNC(Cc1ccccc1)C(=O)O)Nc1ccc([N+](=O)[O-])c2ncccc12,CC(O)C(CNC(Cc1ccccc1)C(=O)O)N(C(=O)Nc1cccc(C(F)(F)F)c1)c1ccc([N+](=O)[O-])c2ncccc12
rxnflow_clpp,best_candidate,273,273,812,3,-8.9,NCCCN(C(=O)Nc1cccc(C(F)(F)F)c1)C(CC(N)=O)C(=O)O,NCCCN(C(=O)Nc1cccc(C(F)(F)F)c1)C(CC(N)=O)C1=NC(C(=O)O)Cc2c1[nH]c1ccccc21
rxnflow_clpp,best_candidate,274,274,815,3,-8.9,CC(C)C(NCC(N)c1ccccc1)C1=NC(C(=O)O)Cc2ccc(O)cc21,CC(C)C(NCC(N)c1ccccc1)C1=NC(C2=NC(C(=O)O)Cc3c2[nH]c2ccccc32)Cc2ccc(O)cc21
rxnflow_clpp,best_candidate,275,275,818,3,-8.9,O=C(O)C(Cc1c[nH]c2ccccc12)NC(=O)C(NCc1ccnc(F)c1)c1ccccc1,O=C(O)c1ccc(NC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)C(NCc2ccnc(F)c2)c2ccccc2)c(O)c1
rxnflow_clpp,best_candidate,276,276,821,3,-8.9,CC(O)C(CNc1c(F)cccc1C(=O)O)Nc1ccc2ccccc2n1,CC(O)C(CNc1c(F)cccc1-c1nc2ccccc2o1)Nc1ccc2ccccc2n1
rxnflow_clpp,best_candidate,277,277,824,3,-8.9,Nc1cccnc1NC(CNC(Cc1ccc(O)cc1)C(=O)O)c1ccccc1,Nc1cccnc1NC(CNC(Cc1ccc(O)cc1)C(=O)NCc1ccccc1)c1ccccc1
rxnflow_clpp,best_candidate,278,278,827,3,-8.9,CC(O)C(Nc1nc(F)ccc1Nc1ccc(C(F)(F)F)cn1)C(=O)O,CC(OCC1CCC(F)(F)CC1)C(Nc1nc(F)ccc1Nc1ccc(C(F)(F)F)cn1)C(=O)O
rxnflow_clpp,best_candidate,279,279,830,3,-8.9,Nc1ccc(CNC(Cc2ccc(O)cc2)C2=NC(C(=O)O)Cc3ccccc32)cc1N,Nc1ccc(CNC(Cc2ccc(O)cc2)C2=NC(c3nc4cc(Br)ccc4o3)Cc3ccccc32)cc1N
rxnflow_clpp,best_candidate,280,280,833,3,-8.9,Nc1cc(CN(CCCCC(N)C(=O)O)C(=O)c2cccc(F)n2)ccc1O,CC(NC(=O)C(N)CCCCN(Cc1ccc(O)c(N)c1)C(=O)c1cccc(F)n1)c1ccccc1
rxnflow_clpp,best_candidate,281,281,836,3,-8.9,CCC(NCC(N)CO)C(=O)NCc1ccc(C(F)(F)F)cc1,CCC(C(=O)NCc1ccc(C(F)(F)F)cc1)N(CC(N)CO)C(=O)Nc1ccc(C(F)(F)F)cc1N
rxnflow_clpp,best_candidate,282,282,839,3,-8.9,CC(C)(N)CNC(CCC(=O)NC(C(=O)O)c1ccccc1)C(=O)O,CC(C)(N)CNC(CCC(=O)NC(C(=O)O)c1ccccc1)c1nc2cc(F)c(F)cc2o1
rxnflow_clpp,best_candidate,283,283,842,3,-8.9,O=C(O)C(CCCNC1(C(=O)O)CCC1)Nc1ccc2ccccc2n1,O=C(O)C1(NCCCC(Nc2ccc3ccccc3n2)c2nc3cc(F)ccc3o2)CCC1
rxnflow_clpp,best_candidate,284,284,845,3,-8.9,Nc1cccnc1NCCC(=O)NC1(C(=O)O)CCC1,Nc1cccnc1NCCC(=O)NC1(C(=O)NCc2ccc(C(F)(F)F)cc2)CCC1
rxnflow_clpp,best_candidate,285,285,848,3,-8.9,CCC(C)C(NCc1cccc(F)c1N)C1=NC(C(=O)O)Cc2ccc(O)cc21,CCC(C)C(NCc1cccc(F)c1N)C1=NC(C(=O)NC(C)c2ccccc2)Cc2ccc(O)cc21
rxnflow_clpp,best_candidate,286,286,851,3,-8.9,NC(=O)CCC(C(=O)O)N(c1ccc(C(F)(F)F)cn1)c1nc(N)c2nc[nH]c2n1,NC(=O)CCC(c1nc2ccc(C(=O)O)cc2[nH]1)N(c1ccc(C(F)(F)F)cn1)c1nc(N)c2nc[nH]c2n1
rxnflow_clpp,best_candidate,287,287,854,3,-8.8,NC(Cc1ccc([N+](=O)[O-])cc1)CN(C(=O)Nc1cccc(C(F)(F)F)c1)C(C(=O)O)c1ccccc1,NC(Cc1ccc([N+](=O)[O-])cc1)CN(C(=O)Nc1cccc(C(F)(F)F)c1)C(c1ccccc1)c1nc2cc(F)ccc2o1
rxnflow_clpp,best_candidate,288,288,857,3,-8.8,CCC(C)C(C(=O)O)N(CC(N)c1ccccc1)CC(N)c1ccccc1,CCC(C)C(c1nc2ccc(C(F)(F)F)cc2[nH]1)N(CC(N)c1ccccc1)CC(N)c1ccccc1
rxnflow_clpp,best_candidate,289,289,860,3,-8.8,CC(NC(=O)C(Cc1ccc([N+](=O)[O-])cc1)NCC(N)CCC(N)=O)c1ccccc1,CC(NC(=O)C(Cc1ccc([N+](=O)[O-])cc1)NCC(CCC(N)=O)NC(=O)N1CCC(O)CC1)c1ccccc1
rxnflow_clpp,best_candidate,290,290,863,3,-8.8,CC(C)CC(NCc1ccc(N)c(N)c1)C(=O)Nc1cc(C(=O)O)ccc1O,CC(C)CC(NCc1ccc(N)c(N)c1)C(=O)Nc1cc(-c2nc3ccc(C(F)(F)F)cc3[nH]2)ccc1O
rxnflow_clpp,best_candidate,291,291,866,3,-8.8,COC(=O)c1cccc(CNC(CCCNC(=N)N)C(=O)N2CCCC(C(=O)O)C2)c1,COC(=O)c1cccc(CNC(CCCNC(=N)N)C(=O)N2CCCC(c3nc4cc(F)ccc4o3)C2)c1
rxnflow_clpp,best_candidate,292,292,869,3,-8.8,N=C(N)NCCCC(Nc1cccc(NCc2cccnc2F)c1N)C(=O)O,N=C(N)NCCCC(Nc1cccc(NCc2cccnc2F)c1N)c1nc2cc(F)ccc2o1
rxnflow_clpp,best_candidate,293,293,872,3,-8.8,Nc1nc(N(C(=O)NCc2c[nH]c3ccccc23)C(CC2CCCCC2)C(=O)O)cs1,O=C(O)C(CC1CCCCC1)N(C(=O)NCc1c[nH]c2ccccc12)c1csc(Nc2ccc3ccccc3n2)n1
rxnflow_clpp,best_candidate,294,294,875,3,-8.8,N=C(N)NCCCC(Nc1nc(Nc2cccnc2F)c2nc[nH]c2n1)C(=O)O,N=C(N)NCCCC(Nc1nc(Nc2cccnc2F)c2nc[nH]c2n1)C1=NCCc2c(Br)cccc21
rxnflow_clpp,best_candidate,295,295,878,3,-8.8,CC(NCC(Cc1c[nH]c2ccccc12)NCC(N)CCCNC(=N)N)c1ccccc1,CC(NCC(Cc1c[nH]c2ccccc12)NCC(CCCNC(=N)N)Nc1ccc2ccccc2n1)c1ccccc1
rxnflow_clpp,best_candidate,296,296,881,3,-8.8,Nc1ccc(CN(CC(N)Cc2ccc(O)cc2)C(C(=O)O)c2ccccc2)cc1O,Nc1ccc(CN(CC(N)Cc2ccc(O)cc2)C(c2ccccc2)c2nc3cc(Br)ccc3o2)cc1O
rxnflow_clpp,best_candidate,297,297,884,3,-8.8,NC(CCNC(Cc1c[nH]c2ccccc12)C(=O)O)C1=NC(C(=O)O)Cc2ccccc21,CC(NC(=O)C(Cc1c[nH]c2ccccc12)NCCC(N)C1=NC(C(=O)O)Cc2ccccc21)c1ccccc1
rxnflow_clpp,best_candidate,298,298,887,3,-8.8,NC(=O)CC(CNC(CC(N)=O)C(=O)O)NC(=O)c1ccc(F)c(F)c1F,NC(=O)CC(CNC(CC(N)=O)c1nc2ccc(C(F)(F)F)cc2[nH]1)NC(=O)c1ccc(F)c(F)c1F
rxnflow_clpp,best_candidate,299,299,890,3,-8.8,N=C(N)NCCCC(NCc1cccc(O)c1N)C(=O)NC(C(=O)O)c1ccccc1,N=C(N)NCCCC(NCc1cccc(O)c1N)C(=O)NC(C(=O)NCc1ccc(C(F)(F)F)cc1)c1ccccc1
rxnflow_clpp,best_candidate,300,300,893,3,-8.8,Nc1ccc(F)nc1N(C(=O)NCCc1ccc(O)cc1)C(Cc1ccccc1)C(=O)O,Nc1ccc(F)nc1N(C(=O)NCCc1ccc(O)cc1)C(Cc1ccccc1)c1nc2ccc(Br)cc2[nH]1
rxnflow_clpp,hub_batching,1,1,3,3,-10.6,O=C(O)c1ccccc1Nc1nc(F)ccc1Nc1cc(Br)ccn1,Fc1ccc(Nc2cc(Br)ccn2)c(Nc2ccccc2-c2nc3ccc(C(F)(F)F)cc3[nH]2)n1
rxnflow_clpp,hub_batching,2,2,4,1,-9.9,O=C(O)c1ccccc1Nc1nc(F)ccc1Nc1cc(Br)ccn1,O=C(Nc1cc(F)c(F)cc1O)c1ccccc1Nc1nc(F)ccc1Nc1cc(Br)ccn1
rxnflow_clpp,hub_batching,3,3,5,1,-9.9,O=C(O)c1ccccc1Nc1nc(F)ccc1Nc1cc(Br)ccn1,O=C(O)c1ccccc1Nc1nc(F)ccc1Nc1cc(-c2cccc(F)c2F)ccn1
rxnflow_clpp,hub_batching,4,4,6,1,-9.7,O=C(O)c1ccccc1Nc1nc(F)ccc1Nc1cc(Br)ccn1,CC(NCc1ccccc1Nc1nc(F)ccc1Nc1cc(Br)ccn1)c1ccccc1
rxnflow_clpp,hub_batching,5,5,7,1,-9.6,O=C(O)c1ccccc1Nc1nc(F)ccc1Nc1cc(Br)ccn1,CC(Nc1ccc(Nc2cc(Br)ccn2)c(Nc2ccccc2C(=O)O)n1)c1ccccc1
rxnflow_clpp,hub_batching,6,6,8,1,-9.2,O=C(O)c1ccccc1Nc1nc(F)ccc1Nc1cc(Br)ccn1,O=C(O)c1ccccc1N(C(=O)NCCc1ccccc1)c1nc(F)ccc1Nc1cc(Br)ccn1
rxnflow_clpp,hub_batching,7,7,9,1,-9.1,O=C(O)c1ccccc1Nc1nc(F)ccc1Nc1cc(Br)ccn1,Fc1ccc2oc(-c3ccccc3Nc3nc(F)ccc3Nc3cc(Br)ccn3)nc2c1
rxnflow_clpp,hub_batching,8,8,10,1,-9.0,O=C(O)c1ccccc1Nc1nc(F)ccc1Nc1cc(Br)ccn1,O=C(O)c1ccccc1Nc1nc(F)ccc1Nc1cc(NCCc2c[nH]c3ccc(O)cc23)ccn1
rxnflow_clpp,hub_batching,9,9,11,1,-8.7,O=C(O)c1ccccc1Nc1nc(F)ccc1Nc1cc(Br)ccn1,NC(Cc1ccc(O)cc1)CN(c1ccccc1C(=O)O)c1nc(F)ccc1Nc1cc(Br)ccn1
rxnflow_clpp,hub_batching,10,10,12,1,-8.6,O=C(O)c1ccccc1Nc1nc(F)ccc1Nc1cc(Br)ccn1,O=C(O)c1ccccc1N(c1ccc(C(F)(F)F)cn1)c1nc(F)ccc1Nc1cc(Br)ccn1
rxnflow_clpp,hub_batching,11,11,13,1,-8.4,O=C(O)c1ccccc1Nc1nc(F)ccc1Nc1cc(Br)ccn1,O=C(O)C1Cc2c([nH]c3ccccc23)C(c2ccccc2Nc2nc(F)ccc2Nc2cc(Br)ccn2)=N1
rxnflow_clpp,hub_batching,12,12,14,1,-8.3,O=C(O)c1ccccc1Nc1nc(F)ccc1Nc1cc(Br)ccn1,N#Cc1cccc(C(=O)COC(=O)c2ccccc2Nc2nc(F)ccc2Nc2cc(Br)ccn2)c1
rxnflow_clpp,hub_batching,13,13,15,1,-8.2,O=C(O)c1ccccc1Nc1nc(F)ccc1Nc1cc(Br)ccn1,O=C(O)c1ccccc1Nc1nc(N2CCCC(C(=O)O)C2)ccc1Nc1cc(Br)ccn1
rxnflow_clpp,hub_batching,14,14,18,3,-9.3,O=C(O)c1cccc(F)c1Nc1nc(Nc2ccc([N+](=O)[O-])c3ccccc23)c2nc[nH]c2n1,O=C(O)c1cccc(F)c1N(C(=O)NCCc1c[nH]c2ccccc12)c1nc(Nc2ccc([N+](=O)[O-])c3ccccc23)c2nc[nH]c2n1
rxnflow_clpp,hub_batching,15,15,19,1,-9.0,O=C(O)c1cccc(F)c1Nc1nc(Nc2ccc([N+](=O)[O-])c3ccccc23)c2nc[nH]c2n1,O=C(NCc1ccc(C(F)(F)F)cc1)c1cccc(F)c1Nc1nc(Nc2ccc([N+](=O)[O-])c3ccccc23)c2nc[nH]c2n1
rxnflow_clpp,hub_batching,16,16,20,1,-9.0,O=C(O)c1cccc(F)c1Nc1nc(Nc2ccc([N+](=O)[O-])c3ccccc23)c2nc[nH]c2n1,O=C(Cn1cnc2c(Nc3ccc([N+](=O)[O-])c4ccccc34)nc(Nc3c(F)cccc3C(=O)O)nc21)c1ccc(F)cc1F
rxnflow_clpp,hub_batching,17,17,21,1,-8.0,O=C(O)c1cccc(F)c1Nc1nc(Nc2ccc([N+](=O)[O-])c3ccccc23)c2nc[nH]c2n1,O=C(O)C1Cc2c([nH]c3ccccc23)C(c2cccc(F)c2Nc2nc(Nc3ccc([N+](=O)[O-])c4ccccc34)c3nc[nH]c3n2)=N1
rxnflow_clpp,hub_batching,18,18,24,3,-10.7,Cc1cc(N(c2ccc(C(F)(F)F)cn2)C2(C(=O)O)CCC2)cnc1N,Cc1cc(N(c2ccc(C(F)(F)F)cn2)C2(C(=O)O)CCC2)cnc1NCc1ccc(C(F)(F)F)c(F)c1
rxnflow_clpp,hub_batching,19,19,25,1,-10.0,Cc1cc(N(c2ccc(C(F)(F)F)cn2)C2(C(=O)O)CCC2)cnc1N,Cc1ccc(S(=O)(=O)F)cc1NC(=O)C1(N(c2cnc(N)c(C)c2)c2ccc(C(F)(F)F)cn2)CCC1
rxnflow_clpp,hub_batching,20,20,26,1,-9.8,Cc1cc(N(c2ccc(C(F)(F)F)cn2)C2(C(=O)O)CCC2)cnc1N,Cc1cc(N(c2ccc(C(F)(F)F)cn2)C2(C3=NC(C(=O)O)Cc4c3[nH]c3ccccc43)CCC2)cnc1N
rxnflow_clpp,hub_batching,21,21,27,1,-9.8,Cc1cc(N(c2ccc(C(F)(F)F)cn2)C2(C(=O)O)CCC2)cnc1N,Cc1cc(N(c2ccc(C(F)(F)F)cn2)C2(c3nc4ccc(C(F)(F)F)cc4[nH]3)CCC2)cnc1N
rxnflow_clpp,hub_batching,22,22,28,1,-9.4,Cc1cc(N(c2ccc(C(F)(F)F)cn2)C2(C(=O)O)CCC2)cnc1N,Cc1cc(N(c2ccc(C(F)(F)F)cn2)C2(C(=O)O)CCC2)cnc1NCC(N)Cc1c[nH]c2ccccc12
rxnflow_clpp,hub_batching,23,23,29,1,-9.3,Cc1cc(N(c2ccc(C(F)(F)F)cn2)C2(C(=O)O)CCC2)cnc1N,Cc1cc(N(c2ccc(C(F)(F)F)cn2)C2(C(=O)NCCc3c[nH]c4ccc(O)cc34)CCC2)cnc1N
rxnflow_clpp,hub_batching,24,24,30,1,-9.3,Cc1cc(N(c2ccc(C(F)(F)F)cn2)C2(C(=O)O)CCC2)cnc1N,Cc1cc(N(c2ccc(C(F)(F)F)cn2)C2(CNCc3c[nH]c4ccccc34)CCC2)cnc1N
rxnflow_clpp,hub_batching,25,25,31,1,-9.3,Cc1cc(N(c2ccc(C(F)(F)F)cn2)C2(C(=O)O)CCC2)cnc1N,Cc1cc(N(c2ccc(C(F)(F)F)cn2)C2(c3nc4cc(C(=O)O)ccc4o3)CCC2)cnc1N
rxnflow_clpp,hub_batching,26,26,32,1,-9.2,Cc1cc(N(c2ccc(C(F)(F)F)cn2)C2(C(=O)O)CCC2)cnc1N,Cc1cc(N(c2ccc(C(F)(F)F)cn2)C2(CNC(Cc3ccc(O)cc3)C(=O)O)CCC2)cnc1N
rxnflow_clpp,hub_batching,27,27,33,1,-9.0,Cc1cc(N(c2ccc(C(F)(F)F)cn2)C2(C(=O)O)CCC2)cnc1N,Cc1cc(N(c2ccc(C(F)(F)F)cn2)C2(C(=O)OCC(=O)c3ccc(F)cc3F)CCC2)cnc1N
rxnflow_clpp,hub_batching,28,28,34,1,-8.9,Cc1cc(N(c2ccc(C(F)(F)F)cn2)C2(C(=O)O)CCC2)cnc1N,Cc1cc(N(c2ccc(C(F)(F)F)cn2)C2(CN3Cc4ccccc4CC3C(=O)O)CCC2)cnc1N
rxnflow_clpp,hub_batching,29,29,35,1,-8.7,Cc1cc(N(c2ccc(C(F)(F)F)cn2)C2(C(=O)O)CCC2)cnc1N,Cc1cc(N(c2ccc(C(F)(F)F)cn2)C2(CNc3ccccc3-n3cccc3)CCC2)cnc1N
rxnflow_clpp,hub_batching,30,30,36,1,-8.5,Cc1cc(N(c2ccc(C(F)(F)F)cn2)C2(C(=O)O)CCC2)cnc1N,Cc1cc(N(c2ccc(C(F)(F)F)cn2)C2(C(=O)Oc3c(Br)c(C(F)(F)F)nc4ccccc34)CCC2)cnc1N
rxnflow_clpp,hub_batching,31,31,37,1,-8.5,Cc1cc(N(c2ccc(C(F)(F)F)cn2)C2(C(=O)O)CCC2)cnc1N,Cc1cc(N(c2ccc(C(F)(F)F)cn2)C2(C3=NCCc4ccccc43)CCC2)cnc1N
rxnflow_clpp,hub_batching,32,32,38,1,-8.3,Cc1cc(N(c2ccc(C(F)(F)F)cn2)C2(C(=O)O)CCC2)cnc1N,Cc1cc(N(c2ccc(C(F)(F)F)cn2)C2(C(=O)O)CCC2)cnc1Nc1nc(N)c2nc[nH]c2n1
rxnflow_clpp,hub_batching,33,33,39,1,-8.3,Cc1cc(N(c2ccc(C(F)(F)F)cn2)C2(C(=O)O)CCC2)cnc1N,Cc1cc(N(c2ccc(C(F)(F)F)cn2)C2(C(=O)O)CCC2)cnc1NC(=O)NCCc1ccccc1Br
rxnflow_clpp,hub_batching,34,34,42,3,-10.9,Nc1nc(N(C(=O)Nc2cccc(C(F)(F)F)c2)c2ccccc2C(=O)O)nc2[nH]cnc12,O=C(O)c1ccccc1N(C(=O)Nc1cccc(C(F)(F)F)c1)c1nc(NC(=O)c2cccc(F)c2F)c2nc[nH]c2n1
rxnflow_clpp,hub_batching,35,35,43,1,-10.5,Nc1nc(N(C(=O)Nc2cccc(C(F)(F)F)c2)c2ccccc2C(=O)O)nc2[nH]cnc12,Nc1nc(N(C(=O)Nc2cccc(C(F)(F)F)c2)c2ccccc2C(=O)Nc2cccc3cc[nH]c23)nc2[nH]cnc12
rxnflow_clpp,hub_batching,36,36,44,1,-10.4,Nc1nc(N(C(=O)Nc2cccc(C(F)(F)F)c2)c2ccccc2C(=O)O)nc2[nH]cnc12,Nc1nc(N(C(=O)Nc2cccc(C(F)(F)F)c2)c2ccccc2CN2Cc3ccccc3CC2C(=O)O)nc2[nH]cnc12
rxnflow_clpp,hub_batching,37,37,45,1,-10.1,Nc1nc(N(C(=O)Nc2cccc(C(F)(F)F)c2)c2ccccc2C(=O)O)nc2[nH]cnc12,Nc1nc(N(C(=O)Nc2cccc(C(F)(F)F)c2)c2ccccc2C(=O)O)nc2c1ncn2Cc1cccc(F)c1
rxnflow_clpp,hub_batching,38,38,46,1,-9.9,Nc1nc(N(C(=O)Nc2cccc(C(F)(F)F)c2)c2ccccc2C(=O)O)nc2[nH]cnc12,Nc1nc(N(C(=O)Nc2cccc(C(F)(F)F)c2)c2ccccc2C2=NCCc3c2[nH]c2ccc(O)cc32)nc2[nH]cnc12
rxnflow_clpp,hub_batching,39,39,49,3,-9.9,CCC(C)C(NCC(N)c1ccccc1)C1=NC(C(=O)O)Cc2ccccc21,CCC(C)C(NCC(N)c1ccccc1)C1=NC(C(=O)NC(C)c2ccccc2)Cc2ccccc21
rxnflow_clpp,hub_batching,40,40,50,1,-9.2,CCC(C)C(NCC(N)c1ccccc1)C1=NC(C(=O)O)Cc2ccccc21,CCC(C)C(NCC(N)c1ccccc1)C1=NC(c2nc3cccc(Br)c3[nH]2)Cc2ccccc21
rxnflow_clpp,hub_batching,41,41,51,1,-8.9,CCC(C)C(NCC(N)c1ccccc1)C1=NC(C(=O)O)Cc2ccccc21,CCC(C)C(NCC(NC(=O)Nc1ccccc1)c1ccccc1)C1=NC(C(=O)O)Cc2ccccc21
rxnflow_clpp,hub_batching,42,42,52,1,-8.8,CCC(C)C(NCC(N)c1ccccc1)C1=NC(C(=O)O)Cc2ccccc21,CCC(C)C(C1=NC(C(=O)O)Cc2ccccc21)N1CC(N)c2ccccc2C1c1ccc(C(F)(F)F)cc1
rxnflow_clpp,hub_batching,43,43,53,1,-8.7,CCC(C)C(NCC(N)c1ccccc1)C1=NC(C(=O)O)Cc2ccccc21,CCC(C)C(C1=NC(C(=O)O)Cc2ccccc21)N(CC(N)c1ccccc1)C(=O)NCc1ccc(O)cc1
rxnflow_clpp,hub_batching,44,44,54,1,-8.7,CCC(C)C(NCC(N)c1ccccc1)C1=NC(C(=O)O)Cc2ccccc21,CCC(C)C(NCC(N)c1ccccc1)C1=NC(CNc2c(C)ccnc2Br)Cc2ccccc21
rxnflow_clpp,hub_batching,45,45,55,1,-8.5,CCC(C)C(NCC(N)c1ccccc1)C1=NC(C(=O)O)Cc2ccccc21,CCC(C)C(C1=NC(C(=O)O)Cc2ccccc21)N(CC(N)c1ccccc1)c1ccc2ccccc2n1
rxnflow_clpp,hub_batching,46,46,56,1,-8.3,CCC(C)C(NCC(N)c1ccccc1)C1=NC(C(=O)O)Cc2ccccc21,CCC(C)C(C1=NC(C(=O)O)Cc2ccccc21)N(Cc1c[nH]c2ccc(Br)cc12)CC(N)c1ccccc1
rxnflow_clpp,hub_batching,47,47,58,2,-10.2,Nc1cccnc1NC(Cc1c[nH]c2ccccc12)C(=O)O,Nc1cccnc1NC(Cc1c[nH]c2ccccc12)C(=O)NCc1ccc(C(F)(F)F)cc1
rxnflow_clpp,hub_batching,48,48,59,1,-10.2,Nc1cccnc1NC(Cc1c[nH]c2ccccc12)C(=O)O,O=C(Nc1cccnc1NC(Cc1c[nH]c2ccccc12)C(=O)O)NC(C(=O)O)c1ccccc1
rxnflow_clpp,hub_batching,49,49,60,1,-9.3,Nc1cccnc1NC(Cc1c[nH]c2ccccc12)C(=O)O,Nc1cccnc1NC(CNc1cc(Br)ccc1O)Cc1c[nH]c2ccccc12
rxnflow_clpp,hub_batching,50,50,61,1,-9.3,Nc1cccnc1NC(Cc1c[nH]c2ccccc12)C(=O)O,Nc1cccnc1NC(Cc1c[nH]c2ccccc12)C1=NC(C(=O)O)Cc2c1[nH]c1ccccc21
rxnflow_clpp,hub_batching,51,51,62,1,-9.3,Nc1cccnc1NC(Cc1c[nH]c2ccccc12)C(=O)O,O=C(O)C(Cc1c[nH]c2ccccc12)n1c(-c2cc(C(F)(F)F)ccc2Br)nc2cccnc21
rxnflow_clpp,hub_batching,52,52,63,1,-9.1,Nc1cccnc1NC(Cc1c[nH]c2ccccc12)C(=O)O,Nc1cccnc1NC(Cc1c[nH]c2ccccc12)c1nc2ccc(C(F)(F)F)cc2[nH]1
rxnflow_clpp,hub_batching,53,53,64,1,-9.0,Nc1cccnc1NC(Cc1c[nH]c2ccccc12)C(=O)O,Nc1cccnc1NC(Cc1c[nH]c2ccccc12)C(=O)OCC(=O)c1ccc(F)cc1F
rxnflow_clpp,hub_batching,54,54,65,1,-8.9,Nc1cccnc1NC(Cc1c[nH]c2ccccc12)C(=O)O,Nc1cccnc1N(C(=O)Nc1cccc(C(F)(F)F)c1)C(Cc1c[nH]c2ccccc12)C(=O)O
rxnflow_clpp,hub_batching,55,55,66,1,-8.8,Nc1cccnc1NC(Cc1c[nH]c2ccccc12)C(=O)O,Nc1cccnc1N(CC(N)Cc1c[nH]c2ccccc12)C(Cc1c[nH]c2ccccc12)C(=O)O
rxnflow_clpp,hub_batching,56,56,67,1,-8.7,Nc1cccnc1NC(Cc1c[nH]c2ccccc12)C(=O)O,Nc1cccnc1NC(Cc1cn(CC(=O)c2ccc3c(c2)NC(=O)C3)c2ccccc12)C(=O)O
rxnflow_clpp,hub_batching,57,57,68,1,-8.6,Nc1cccnc1NC(Cc1c[nH]c2ccccc12)C(=O)O,Nc1cccnc1NC(Cc1c[nH]c2ccccc12)CN1CCCC1C(F)(F)F
rxnflow_clpp,hub_batching,58,58,69,1,-8.6,Nc1cccnc1NC(Cc1c[nH]c2ccccc12)C(=O)O,Nc1cccnc1N1C(C(=O)O)Cc2c([nH]c3ccccc23)C1c1c[nH]c2ccccc12
rxnflow_clpp,hub_batching,59,59,70,1,-8.6,Nc1cccnc1NC(Cc1c[nH]c2ccccc12)C(=O)O,NC(Cc1ccc(O)cc1)c1nc2cccnc2n1C(Cc1c[nH]c2ccccc12)C(=O)O
rxnflow_clpp,hub_batching,60,60,71,1,-8.4,Nc1cccnc1NC(Cc1c[nH]c2ccccc12)C(=O)O,Nc1cccnc1NC(Cc1c[nH]c2ccccc12)c1nc2cc(Br)ccc2o1
rxnflow_clpp,hub_batching,61,61,72,1,-8.4,Nc1cccnc1NC(Cc1c[nH]c2ccccc12)C(=O)O,O=C(O)C(Cc1c[nH]c2ccccc12)n1c(C2Cc3ccccc3CN2)nc2cccnc21
rxnflow_clpp,hub_batching,62,62,73,1,-8.3,Nc1cccnc1NC(Cc1c[nH]c2ccccc12)C(=O)O,COc1ccc(C(F)(F)F)cc1CNc1cccnc1NC(Cc1c[nH]c2ccccc12)C(=O)O
rxnflow_clpp,hub_batching,63,63,74,1,-8.0,Nc1cccnc1NC(Cc1c[nH]c2ccccc12)C(=O)O,Nc1cccnc1NC(Cc1cn(Cc2ccc([N+](=O)[O-])c(F)c2)c2ccccc12)C(=O)O
rxnflow_clpp,hub_batching,64,64,77,3,-9.2,O=C(O)CCC(Nc1nc(F)ccc1NC(=O)Nc1ccnc2ccccc12)C(=O)O,O=C(Nc1ccc(F)nc1NC(CCc1nc2ccc(C(F)(F)F)cc2[nH]1)C(=O)O)Nc1ccnc2ccccc12
rxnflow_clpp,hub_batching,65,65,78,1,-8.7,O=C(O)CCC(Nc1nc(F)ccc1NC(=O)Nc1ccnc2ccccc12)C(=O)O,O=C(O)CCC(C(=O)O)N(C(=O)NCc1ccc(C(F)(F)F)cc1)c1nc(F)ccc1NC(=O)Nc1ccnc2ccccc12
rxnflow_clpp,hub_batching,66,66,79,1,-8.3,O=C(O)CCC(Nc1nc(F)ccc1NC(=O)Nc1ccnc2ccccc12)C(=O)O,CC(Nc1ccc(NC(=O)Nc2ccnc3ccccc23)c(NC(CCC(=O)O)C(=O)O)n1)c1ccccc1
rxnflow_clpp,hub_batching,67,67,82,3,-9.5,CCC(C)C(N)CNC(Cc1c[nH]c2ccccc12)CN1CCCC1C(=O)O,CCC(C)C(N)CNC(Cc1c[nH]c2ccccc12)CN1CCCC1C(=O)NCc1ccc(C(F)(F)F)cc1
rxnflow_clpp,hub_batching,68,68,83,1,-8.7,CCC(C)C(N)CNC(Cc1c[nH]c2ccccc12)CN1CCCC1C(=O)O,CCC(C)C(N)CN1C(CN2CCCC2C(=O)O)Cc2c([nH]c3ccccc23)C1c1ccc(C(F)(F)F)cc1
rxnflow_clpp,hub_batching,69,69,84,1,-8.5,CCC(C)C(N)CNC(Cc1c[nH]c2ccccc12)CN1CCCC1C(=O)O,CCC(C)C(CNC(Cc1c[nH]c2ccccc12)CN1CCCC1C(=O)O)Nc1nc2ccccc2[nH]1
