assigned_hub,cum_reactions,n_reagents,named_reaction,parent,reactions_added,reagents,reward,smiles,step,template_id
COc1cccc2c1CCNC2CCN1CCC(Nc2cc(F)ccc2O)C1,308,1,Reductive amination (aldehyde),COc1cccc2c1CCNC2CCN1CCC(Nc2cc(F)ccc2O)C1,4,CCC=O,1.0,CCCN(c1cc(F)ccc1O)C1CCN(CCC2NCCc3c(OC)cccc32)C1,84,70
COc1ccccc1CCN(CCN)CC1(N)CCC1,311,1,Reductive amination (aldehyde),COc1ccccc1CCN(CCN)CC1(N)CCC1,3,O=Cc1c[nH]c2ccc(F)cc12,1.0,COc1ccccc1CCN(CCN)CC1(NCc2c[nH]c3ccc(F)cc23)CCC1,85,68
Oc1ccc2c(c1)C(c1cccc(Br)c1)N(CC1CCCN1C1CNC1)CC2,315,0,Functional-group interconversion (Br -> Cl),Oc1ccc2c(c1)C(c1cccc(Br)c1)N(C[C@H]1CCCN1C1CNC1)CC2,4,,1.0,Oc1ccc2c(c1)C(c1cccc(Cl)c1)N(CC1CCCN1C1CNC1)CC2,86,165
NCCN(CCCNC1CC1)CCc1c[nH]c2ccccc12,319,1,Reductive amination (aldehyde),NCCN(CCCNC1CC1)CCc1c[nH]c2ccccc12,4,O=Cc1cccc(Br)c1,1.0,NCCN(CCCN(Cc1cccc(Br)c1)C1CC1)CCc1c[nH]c2ccccc12,87,70
COc1ccccc1CCN(CCCN)Cc1c[nH]c2ccc(F)cc12,322,1,Direct acid -> amine (reductive),COc1ccccc1CCN(CCCN)Cc1c[nH]c2ccc(F)cc12,3,CC[C@H](N)C(=O)O,1.0,CCC(N)CNCCCN(CCc1ccccc1OC)Cc1c[nH]c2ccc(F)cc12,88,137
CN(CCN(Cc1c[nH]c2ccc(Br)cc12)C1CC1)c1ccccc1CCN,326,1,Pictet-Spengler cyclisation,CN(CCN(Cc1c[nH]c2ccc(Br)cc12)C1CC1)c1ccccc1CCN,4,C=CC=O,1.0,C=CC1NCCc2c1cccc2N(C)CCN(Cc1c[nH]c2ccc(Br)cc12)C1CC1,89,144
C#Cc1cccc(N(CC=O)CC(N)Cc2c[nH]c3ccccc23)c1O,330,1,Reductive amination (aldehyde),C#Cc1cccc(N(CC=O)C[C@@H](N)Cc2c[nH]c3ccccc23)c1O,4,C1CCNCC1,1.0,C#Cc1cccc(N(CCN2CCCCC2)CC(N)Cc2c[nH]c3ccccc23)c1O,90,71
NCCN1CCC(N(CCC(=O)O)c2ccc(Br)cc2)C1,334,1,Direct acid -> amine (reductive),NCCN1CCC(N(CCC(=O)O)c2ccc(Br)cc2)C1,4,NCCc1c[nH]c2ccccc12,1.0,NCCN1CCC(N(CCCNCCc2c[nH]c3ccccc23)c2ccc(Br)cc2)C1,91,136
c1ccc(CCNC2CCN(CC3CCN3)CC2)cc1,337,1,Pictet-Spengler cyclisation,c1ccc(CCNC2CCN(CC3CCN3)CC2)cc1,3,O=Cc1c[nH]c2ccc(F)cc12,1.0,Fc1ccc2[nH]cc(C3c4ccccc4CCN3C3CCN(CC4CCN4)CC3)c2c1,92,144
O=CCCN(CCCNC1CC1)CCc1ccc(O)cc1,341,1,Reductive amination (aldehyde),O=CCCN(CCCNC1CC1)CCc1ccc(O)cc1,4,O=Cc1c[nH]c2cc(Br)ccc12,1.0,O=CCCN(CCCN(Cc1c[nH]c2cc(Br)ccc12)C1CC1)CCc1ccc(O)cc1,93,70
COc1cccc2c1CCNC2CCN(C1CC1)C1CNC1,345,1,Reductive amination (aldehyde),COc1cccc2c1CCNC2CCN(C1CC1)C1CNC1,4,O=Cc1c[nH]c2ccc(Br)cc12,1.0,COc1cccc2c1CCNC2CCN(C1CC1)C1CN(Cc2c[nH]c3ccc(Br)cc23)C1,94,70
Brc1ccc2c(C3c4ccccc4CCN3CC3CCN(C4CNC4)CC3)c[nH]c2c1,349,0,Functional-group interconversion (Br -> I),Brc1ccc2c(C3c4ccccc4CCN3CC3CCN(C4CNC4)CC3)c[nH]c2c1,4,,1.0,Ic1ccc2c(C3c4ccccc4CCN3CC3CCN(C4CNC4)CC3)c[nH]c2c1,95,166
CCCN1CC(N(CC2CCCN2)c2ccccc2S)C1,353,1,Reductive amination (aldehyde),CCCN1CC(N(C[C@@H]2CCCN2)c2ccccc2S)C1,4,O=Cc1c[nH]c2ccc(Br)cc12,1.0,CCCN1CC(N(CC2CCCN2Cc2c[nH]c3ccc(Br)cc23)c2ccccc2S)C1,96,70
Brc1ccc2[nH]cc(CN(CCCNC3CC3)CCc3ccccc3)c2c1,356,0,Functional-group interconversion (Br -> I),Brc1ccc2[nH]cc(CN(CCCNC3CC3)CCc3ccccc3)c2c1,3,,1.0,Ic1ccc2[nH]cc(CN(CCCNC3CC3)CCc3ccccc3)c2c1,97,166
CCCN1CCC1CN1CCc2c(Br)cccc2C1c1c[nH]c2cc(Br)ccc12,360,0,Functional-group interconversion (Br -> I),CCCN1CCC1CN1CCc2c(Br)cccc2C1c1c[nH]c2cc(Br)ccc12,4,,1.0,CCCN1CCC1CN1CCc2c(Br)cccc2C1c1c[nH]c2cc(I)ccc12,98,166
COc1ccccc1CCNCCCN1CCCCC1,363,1,Pictet-Spengler cyclisation,COc1ccccc1CCNCCCN1CCCCC1,3,O=Cc1c[nH]c2ccc(F)cc12,1.0,COc1cccc2c1CCN(CCCN1CCCCC1)C2c1c[nH]c2ccc(F)cc12,99,144
CNCCN(CCCN1CCCCC1)c1cccc(Br)c1O,367,1,Reductive amination (aldehyde),CNCCN(CCCN1CCCCC1)c1cccc(Br)c1O,4,O=Cc1c[nH]c2ccc(F)cc12,1.0,CN(CCN(CCCN1CCCCC1)c1cccc(Br)c1O)Cc1c[nH]c2ccc(F)cc12,100,70
Fc1ccc(CN(CCc2c[nH]c3ccccc23)CC2CCCN2)cc1,370,1,aza-Michael addition (enone),Fc1ccc(CN(CCc2c[nH]c3ccccc23)C[C@@H]2CCCN2)cc1,3,C=CC=O,1.0,O=CCCN1CCCC1CN(CCc1c[nH]c2ccccc12)Cc1ccc(F)cc1,101,58
c1ccc2c(CCN(CC3CCCN3)C3CCC3)c[nH]c2c1,373,1,Reductive amination (ketone),c1ccc2c(CCN(C[C@@H]3CCCN3)C3CCC3)c[nH]c2c1,3,O=C(CCl)c1ccc(F)cc1,1.0,Fc1ccc(C(CCl)N2CCCC2CN(CCc2c[nH]c3ccccc23)C2CCC2)cc1,102,74
O=C(O)CCN(CCNCCc1c[nH]c2ccccc12)c1ccc(Br)cc1O,377,1,Direct acid -> amine (reductive),O=C(O)CCN(CCNCCc1c[nH]c2ccccc12)c1ccc(Br)cc1O,4,C1CCNCC1,1.0,Oc1cc(Br)ccc1N(CCCN1CCCCC1)CCNCCc1c[nH]c2ccccc12,103,138
Oc1ccc2c(c1)C(CCN(C1CC1)C(CCl)c1ccc(F)cc1)NCC2,381,1,Direct acid -> amine (reductive),Oc1ccc2c(c1)C(CCN(C1CC1)C(CCl)c1ccc(F)cc1)NCC2,4,NCC(=O)O,1.0,NCCN1CCc2ccc(O)cc2C1CCN(C1CC1)C(CCl)c1ccc(F)cc1,104,139
Fc1ccc(C(CCl)N(CCCNCCc2c[nH]c3ccccc23)C2CCC2)cc1,385,1,Direct acid -> amine (reductive),Fc1ccc(C(CCl)N(CCCNCCc2c[nH]c3ccccc23)C2CCC2)cc1,4,C=CC(=O)O,1.0,C=CCN(CCCN(C1CCC1)C(CCl)c1ccc(F)cc1)CCc1c[nH]c2ccccc12,105,139
O=CCCN1CCCC1C(=O)O,389,1,Direct acid -> amine (reductive),O=CCCN1CCC[C@@H]1C(=O)O,4,Sc1cccc2c1CCNC2c1c[nH]c2cc(Br)ccc12,1.0,O=CCCN1CCCC1CN1CCc2c(S)cccc2C1c1c[nH]c2cc(Br)ccc12,106,138
CCC1c2ccccc2CCN1C1CCCNC1,392,1,Reductive amination (aldehyde),CCC1c2ccccc2CCN1C1CCCNC1,3,O=Cc1c[nH]c2ccc(F)cc12,1.0,CCC1c2ccccc2CCN1C1CCCN(Cc2c[nH]c3ccc(F)cc23)C1,107,70
C=CC1c2cc(O)ccc2CCN1CC(C)NCc1c[nH]c2cc(Br)ccc12,396,1,Direct acid -> amine (reductive),C=CC1c2cc(O)ccc2CCN1C[C@@H](C)NCc1c[nH]c2cc(Br)ccc12,4,NCCC(=O)O,1.0,C=CC1c2cc(O)ccc2CCN1CC(C)N(CCCN)Cc1c[nH]c2cc(Br)ccc12,108,139
COc1ccccc1CCN(CC1CCCN1)C1CNC1,399,1,Reductive amination (aldehyde),COc1ccccc1CCN(C[C@H]1CCCN1)C1CNC1,3,O=Cc1c[nH]c2ccc(Br)cc12,1.0,COc1ccccc1CCN(CC1CCCN1)C1CN(Cc2c[nH]c3ccc(Br)cc23)C1,109,70
CCCN1CCC(N2CCc3ccccc3C2c2c[nH]c3cc(Br)ccc23)C1,403,0,Functional-group interconversion (Br -> I),CCCN1CCC(N2CCc3ccccc3C2c2c[nH]c3cc(Br)ccc23)C1,4,,1.0,CCCN1CCC(N2CCc3ccccc3C2c2c[nH]c3cc(I)ccc23)C1,110,166
COc1ccccc1CCNCC1CCCN1CCCN,406,1,Reductive amination (aldehyde),COc1ccccc1CCNC[C@@H]1CCCN1CCCN,3,O=Cc1c[nH]c2cc(Br)ccc12,1.0,COc1ccccc1CCN(Cc1c[nH]c2cc(Br)ccc12)CC1CCCN1CCCN,111,70
CNCCN(CC1CCN1C1CCC1)c1ccccc1O,410,1,Reductive amination (aldehyde),CNCCN(CC1CCN1C1CCC1)c1ccccc1O,4,O=Cc1c[nH]c2ccc(Br)cc12,1.0,CN(CCN(CC1CCN1C1CCC1)c1ccccc1O)Cc1c[nH]c2ccc(Br)cc12,112,70
Fc1ccc(C(CCl)NC(Cc2c[nH]c3ccccc23)CN2CCCCC2)cc1,413,1,Direct acid -> amine (reductive),Fc1ccc(C(CCl)N[C@@H](Cc2c[nH]c3ccccc23)CN2CCCCC2)cc1,3,NCC(=O)O,1.0,NCCN(C(Cc1c[nH]c2ccccc12)CN1CCCCC1)C(CCl)c1ccc(F)cc1,113,139
Oc1ccc2c(c1)C(c1c[nH]c3cc(Br)ccc13)N(C1CCCN(CC3CCN3)C1)CC2,417,0,Functional-group interconversion (Br -> Cl),Oc1ccc2c(c1)C(c1c[nH]c3cc(Br)ccc13)N(C1CCCN(CC3CCN3)C1)CC2,4,,1.0,Oc1ccc2c(c1)C(c1c[nH]c3cc(Cl)ccc13)N(C1CCCN(CC3CCN3)C1)CC2,114,165
Brc1ccc(N(CC2CCN2)C2CN(C3CNC3)C2)cc1,421,1,Reductive amination (aldehyde),Brc1ccc(N(CC2CCN2)C2CN(C3CNC3)C2)cc1,4,O=Cc1c[nH]c2ccc(Br)cc12,1.0,Brc1ccc(N(CC2CCN2Cc2c[nH]c3ccc(Br)cc23)C2CN(C3CNC3)C2)cc1,115,70
NCCCC(CNCCc1ccc(O)cc1)NCc1c[nH]c2cc(Br)ccc12,424,1,aza-Michael addition (enone),NCCC[C@@H](CNCCc1ccc(O)cc1)NCc1c[nH]c2cc(Br)ccc12,3,C=CC=O,1.0,NCCCC(CN(CCC=O)CCc1ccc(O)cc1)NCc1c[nH]c2cc(Br)ccc12,116,58
COc1cccc2c1CCN(C1CNC1)C2CNc1cc(F)ccc1O,428,1,Direct acid -> amine (reductive),COc1cccc2c1CCN(C1CNC1)C2CNc1cc(F)ccc1O,4,O=C(O)CBr,1.0,COc1cccc2c1CCN(C1CNC1)C2CN(CCBr)c1cc(F)ccc1O,117,139
CCCNCCN(Cc1c[nH]c2ccc(Br)cc12)c1cccc(Br)c1N,432,1,Reductive amination (ketone),CCCNCCN(Cc1c[nH]c2ccc(Br)cc12)c1cccc(Br)c1N,4,O=C1CNC1,1.0,CCCN(CCN(Cc1c[nH]c2ccc(Br)cc12)c1cccc(Br)c1N)C1CNC1,118,74
ClCC(Nc1cccc2cc[nH]c12)c1ccc(Br)cc1,436,1,Reductive amination (aldehyde),ClCC(Nc1cccc2cc[nH]c12)c1ccc(Br)cc1,4,O=CCN(CC1CCN1)C1CCC1,1.0,ClCC(c1ccc(Br)cc1)N(CCN(CC1CCN1)C1CCC1)c1cccc2cc[nH]c12,119,70
Oc1ccccc1NC1CCCN(CC2CCN2)C1,439,1,Reductive amination (aldehyde),Oc1ccccc1NC1CCCN(CC2CCN2)C1,3,O=Cc1c[nH]c2ccc(F)cc12,1.0,Oc1ccccc1N(Cc1c[nH]c2ccc(F)cc12)C1CCCN(CC2CCN2)C1,120,70
NCCCN(CCc1ccc(O)cc1)CC1CCN1,442,1,Reductive amination (aldehyde),NCCCN(CCc1ccc(O)cc1)CC1CCN1,3,O=Cc1c[nH]c2cc(Br)ccc12,1.0,NCCCN(CCc1ccc(O)cc1)CC1CCN1Cc1c[nH]c2cc(Br)ccc12,121,70
COc1cccc2c1CCN(Cc1ccc(N)c(Br)c1)C2CCN1CCCC1CO,446,0,Functional-group interconversion (Br -> Cl),COc1cccc2c1CCN(Cc1ccc(N)c(Br)c1)C2CCN1CCC[C@@H]1CO,4,,1.0,COc1cccc2c1CCN(Cc1ccc(N)c(Cl)c1)C2CCN1CCCC1CO,122,165
Oc1c(Br)cccc1NCCCN(CC1CCN1)C1CC1,450,1,Reductive amination (aldehyde),Oc1c(Br)cccc1NCCCN(CC1CCN1)C1CC1,4,O=Cc1c[nH]c2ccc(F)cc12,1.0,Oc1c(Br)cccc1N(CCCN(CC1CCN1)C1CC1)Cc1c[nH]c2ccc(F)cc12,123,70
COc1cccc2c1CCNC2CN1CC(Nc2cc(Br)ccc2O)C1,454,1,Reductive amination (ketone),COc1cccc2c1CCNC2CN1CC(Nc2cc(Br)ccc2O)C1,4,O=C1CCC1,1.0,COc1cccc2c1CCNC2CN1CC(N(c2cc(Br)ccc2O)C2CCC2)C1,124,74
c1cc(NC2CCCN(C3CNC3)C2)c2[nH]ccc2c1,457,1,Reductive amination (ketone),c1cc(NC2CCCN(C3CNC3)C2)c2[nH]ccc2c1,3,O=C(CCl)c1ccc(F)cc1,1.0,Fc1ccc(C(CCl)N(c2cccc3cc[nH]c23)C2CCCN(C3CNC3)C2)cc1,125,74
Fc1ccc(CNCCCN(C2CC2)C2CNC2)cc1,461,1,Reductive amination (aldehyde),Fc1ccc(CNCCCN(C2CC2)C2CNC2)cc1,4,O=Cc1c[nH]c2ccc(Br)cc12,1.0,Fc1ccc(CN(CCCN(C2CC2)C2CNC2)Cc2c[nH]c3ccc(Br)cc23)cc1,126,70
CCCN(CCNc1cc(Br)ccc1O)C1CCC1,465,1,Direct acid -> amine (reductive),CCCN(CCNc1cc(Br)ccc1O)C1CCC1,4,Nc1ccc(C(=O)O)cc1Br,1.0,CCCN(CCN(Cc1ccc(N)c(Br)c1)c1cc(Br)ccc1O)C1CCC1,127,139
N#Cc1cc(Br)cc(N(CCN2CCC(=O)C2)Cc2c[nH]c3ccc(Br)cc23)c1,469,1,Reductive amination (ketone),N#Cc1cc(Br)cc(N(CCN2CCC(=O)C2)Cc2c[nH]c3ccc(Br)cc23)c1,4,NC1CC1,1.0,N#Cc1cc(Br)cc(N(CCN2CCC(NC3CC3)C2)Cc2c[nH]c3ccc(Br)cc23)c1,128,73
NCCCN1CCCC(N(c2cccc3cc[nH]c23)C(CCl)c2ccc(Cl)c(Cl)c2)C1,473,0,Functional-group interconversion (Cl -> I),NCCCN1CCCC(N(c2cccc3cc[nH]c23)C(CCl)c2ccc(Cl)c(Cl)c2)C1,4,,1.0,NCCCN1CCCC(N(c2cccc3cc[nH]c23)C(CCl)c2ccc(I)c(Cl)c2)C1,129,164
OCC1CCCN1CCC1c2cccc(Br)c2CCN1Cc1c[nH]c2ccc(Br)cc12,477,0,Functional-group interconversion (Br -> Oh),OC[C@@H]1CCCN1CCC1c2cccc(Br)c2CCN1Cc1c[nH]c2ccc(Br)cc12,4,,1.0,OCC1CCCN1CCC1c2cccc(O)c2CCN1Cc1c[nH]c2ccc(Br)cc12,130,162
CCC(N)CN(CCNCCc1c[nH]c2ccccc12)c1cc(F)ccc1C(=O)CCl,481,1,Reductive amination (aldehyde),CC[C@H](N)CN(CCNCCc1c[nH]c2ccccc12)c1cc(F)ccc1C(=O)CCl,4,CCC=O,1.0,CCCN(CCc1c[nH]c2ccccc12)CCN(CC(N)CC)c1cc(F)ccc1C(=O)CCl,131,70
CCCN(CCNc1cccc2cc[nH]c12)C1CCNC1,485,1,Direct acid -> amine (reductive),CCCN(CCNc1cccc2cc[nH]c12)C1CCNC1,4,Nc1ccc(C(=O)O)cc1Br,1.0,CCCN(CCN(Cc1ccc(N)c(Br)c1)c1cccc2cc[nH]c12)C1CCNC1,132,139
Brc1ccc2c(CNCCCNCCc3ccccc3I)c[nH]c2c1,489,1,Reductive amination (aldehyde),Brc1ccc2c(CNCCCNCCc3ccccc3I)c[nH]c2c1,4,CCC=O,1.0,CCCN(CCCNCCc1ccccc1I)Cc1c[nH]c2cc(Br)ccc12,133,70
NCCN1CCCC(N2CCc3c(Br)cccc3C2c2c[nH]c3ccc(F)cc23)C1,493,0,Functional-group interconversion (Br -> Sh),NCCN1CCCC(N2CCc3c(Br)cccc3C2c2c[nH]c3ccc(F)cc23)C1,4,,1.0,NCCN1CCCC(N2CCc3c(S)cccc3C2c2c[nH]c3ccc(F)cc23)C1,134,171
Sc1ccccc1N(CCCNC1CC1)C1CCNC1,497,1,Reductive amination (aldehyde),Sc1ccccc1N(CCCNC1CC1)C1CCNC1,4,O=Cc1c[nH]c2cc(Br)ccc12,1.0,Sc1ccccc1N(CCCNC1CC1)C1CCN(Cc2c[nH]c3cc(Br)ccc23)C1,135,70
C=CC1c2cccc(OC)c2CCN1C1CCNC1,500,1,Reductive amination (aldehyde),C=CC1c2cccc(OC)c2CCN1C1CCNC1,3,O=Cc1c[nH]c2ccc(Br)cc12,1.0,C=CC1c2cccc(OC)c2CCN1C1CCN(Cc2c[nH]c3ccc(Br)cc23)C1,136,70
Oc1ccccc1NC1CCCN(CC2CCN2)C1,501,1,Reductive amination (ketone),Oc1ccccc1NC1CCCN(CC2CCN2)C1,1,O=C(CCl)c1ccc(F)cc1,1.0,Oc1ccccc1N(C1CCCN(CC2CCN2)C1)C(CCl)c1ccc(F)cc1,137,74
C#CCN(CCC1NCCc2ccc(O)cc21)CC(C)N,505,1,Reductive amination (aldehyde),C#CCN(CCC1NCCc2ccc(O)cc21)C[C@H](C)N,4,O=Cc1c[nH]c2cc(Br)ccc12,1.0,C#CCN(CCC1c2cc(O)ccc2CCN1Cc1c[nH]c2cc(Br)ccc12)CC(C)N,138,70
Oc1cc(Br)ccc1N(CCNCc1c[nH]c2ccccc12)CC1CCN1,509,1,Direct acid -> amine (reductive),Oc1cc(Br)ccc1N(CCNCc1c[nH]c2ccccc12)CC1CCN1,4,NCCC(=O)O,1.0,NCCCN(CCN(CC1CCN1)c1ccc(Br)cc1O)Cc1c[nH]c2ccccc12,139,139
CCC1c2cccc(OC)c2CCN1C1CN(CCC(=O)O)C1,513,1,Direct acid -> amine (reductive),CCC1c2cccc(OC)c2CCN1C1CN(CCC(=O)O)C1,4,Nc1cc(F)ccc1O,1.0,CCC1c2cccc(OC)c2CCN1C1CN(CCCNc2cc(F)ccc2O)C1,140,136
COc1ccccc1CCNCCCN1CCCC(Nc2cc(F)ccc2O)C1,517,1,Reductive amination (aldehyde),COc1ccccc1CCNCCCN1CCCC(Nc2cc(F)ccc2O)C1,4,CCC=O,1.0,CCCN(c1cc(F)ccc1O)C1CCCN(CCCNCCc2ccccc2OC)C1,141,70
NCCN(CC1NCCc2ccc(O)cc21)C1CC1,521,1,Reductive amination (aldehyde),NCCN(CC1NCCc2ccc(O)cc21)C1CC1,4,O=Cc1c[nH]c2ccc(F)cc12,1.0,Oc1ccc2c(c1)C(CN(CCNCc1c[nH]c3ccc(F)cc13)C1CC1)NCC2,142,68
CN(CCC=O)CCN(CCC(=O)O)c1ccc(Br)cc1,525,1,Direct acid -> amine (reductive),CN(CCC=O)CCN(CCC(=O)O)c1ccc(Br)cc1,4,NCCc1c[nH]c2ccccc12,1.0,CN(CCC=O)CCN(CCCNCCc1c[nH]c2ccccc12)c1ccc(Br)cc1,143,136
Oc1ccc(CCNC2CCN(C3CCNC3)C2)cc1,529,1,Reductive amination (aldehyde),Oc1ccc(CCNC2CCN(C3CCNC3)C2)cc1,4,O=Cc1c[nH]c2ccc(I)cc12,1.0,Oc1ccc(CCN(Cc2c[nH]c3ccc(I)cc23)C2CCN(C3CCNC3)C2)cc1,144,70
CCCNCCN(CC(N)Cc1c[nH]c2ccccc12)c1cc(F)ccc1O,533,1,Direct acid -> amine (reductive),CCCNCCN(C[C@H](N)Cc1c[nH]c2ccccc12)c1cc(F)ccc1O,4,O=C(O)C1CCN1,1.0,CCCN(CCN(CC(N)Cc1c[nH]c2ccccc12)c1cc(F)ccc1O)CC1CCN1,145,139
Brc1ccc2[nH]cc(C3c4ccccc4CCN3C3CCN(C4CCNC4)C3)c2c1,537,0,Functional-group interconversion (Br -> I),Brc1ccc2[nH]cc(C3c4ccccc4CCN3C3CCN(C4CCNC4)C3)c2c1,4,,1.0,Ic1ccc2[nH]cc(C3c4ccccc4CCN3C3CCN(C4CCNC4)C3)c2c1,146,166
Oc1ccc(Br)cc1N(CC1CCCN1)CC1NCCc2c(Br)cccc21,541,1,Reductive amination (aldehyde),Oc1ccc(Br)cc1N(CC1NCCc2c(Br)cccc21)C[C@H]1CCCN1,4,CCC=O,1.0,CCCN1CCCC1CN(CC1NCCc2c(Br)cccc21)c1cc(Br)ccc1O,147,70
CCCN(CC(C)NCc1ccc(F)cc1)C1CC1,545,1,Reductive amination (aldehyde),CCCN(C[C@H](C)NCc1ccc(F)cc1)C1CC1,4,O=Cc1c[nH]c2ccc(F)cc12,1.0,CCCN(CC(C)N(Cc1ccc(F)cc1)Cc1c[nH]c2ccc(F)cc12)C1CC1,148,70
COc1ccccc1CCN(CCCNc1cc(F)ccc1O)CC1CCN1,549,1,Direct acid -> amine (reductive),COc1ccccc1CCN(CCCNc1cc(F)ccc1O)CC1CCN1,4,NCC(=O)O,1.0,COc1ccccc1CCN(CCCN(CCN)c1cc(F)ccc1O)CC1CCN1,149,139
COc1cccc2c1CCN(CCCNCCN)C2c1cccc(Br)c1,553,1,Reductive amination (ketone),COc1cccc2c1CCN(CCCNCCN)C2c1cccc(Br)c1,4,O=C1CNC1,1.0,COc1cccc2c1CCN(CCCN(CCN)C1CNC1)C2c1cccc(Br)c1,150,74
COc1ccc(O)c(N(Cc2c[nH]c3cc(Br)ccc23)CC2CCN2CC2CCN2)c1,557,0,Functional-group interconversion (Br -> I),COc1ccc(O)c(N(Cc2c[nH]c3cc(Br)ccc23)CC2CCN2CC2CCN2)c1,4,,1.0,COc1ccc(O)c(N(Cc2c[nH]c3cc(I)ccc23)CC2CCN2CC2CCN2)c1,151,166
CCCN1CCc2c(OC)cccc2C1CNc1cc(Br)ccc1O,561,1,Direct acid -> amine (reductive),CCCN1CCc2c(OC)cccc2C1CNc1cc(Br)ccc1O,4,O=C(O)[C@@H]1CCCN1,1.0,CCCN1CCc2c(OC)cccc2C1CN(CC1CCCN1)c1cc(Br)ccc1O,152,139
COc1cccc(CN(CCCNC2CC2)Cc2c[nH]c3ccc(Br)cc23)c1,565,1,Direct acid -> amine (reductive),COc1cccc(CN(CCCNC2CC2)Cc2c[nH]c3ccc(Br)cc23)c1,4,O=C(O)CBr,1.0,COc1cccc(CN(CCCN(CCBr)C2CC2)Cc2c[nH]c3ccc(Br)cc23)c1,153,139
NCCCN1CC(N(CCC=O)CCc2ccc(O)cc2)C1,569,1,Reductive amination (aldehyde),NCCCN1CC(N(CCC=O)CCc2ccc(O)cc2)C1,4,O=Cc1c[nH]c2ccc(F)cc12,1.0,O=CCCN(CCc1ccc(O)cc1)C1CN(CCCNCc2c[nH]c3ccc(F)cc23)C1,154,68
COc1ccccc1CCN(CCCN)CC(C)NCc1c[nH]c2ccc(Br)cc12,573,0,Functional-group interconversion (Br -> I),COc1ccccc1CCN(CCCN)C[C@H](C)NCc1c[nH]c2ccc(Br)cc12,4,,1.0,COc1ccccc1CCN(CCCN)CC(C)NCc1c[nH]c2ccc(I)cc12,155,166
CCCNCCN(CC(N)CC)c1ccccc1O,577,1,Reductive amination (aldehyde),CCCNCCN(C[C@@H](N)CC)c1ccccc1O,4,O=Cc1c[nH]c2ccc(Br)cc12,1.0,CCCN(CCN(CC(N)CC)c1ccccc1O)Cc1c[nH]c2ccc(Br)cc12,156,70
Oc1ccc(CCNCCCN(c2ccc(Br)cc2)C2CCCNC2)cc1,581,1,Direct acid -> amine (reductive),Oc1ccc(CCNCCCN(c2ccc(Br)cc2)C2CCCNC2)cc1,4,NCC(=O)O,1.0,NCCN1CCCC(N(CCCNCCc2ccc(O)cc2)c2ccc(Br)cc2)C1,157,139
COc1cccc2c1CCNC2CN1CCC1c1nc2cccc(Br)c2o1,585,1,Reductive amination (ketone),COc1cccc2c1CCNC2CN1CCC1c1nc2cccc(Br)c2o1,4,O=C1CNC1,1.0,COc1cccc2c1CCN(C1CNC1)C2CN1CCC1c1nc2cccc(Br)c2o1,158,74
Oc1ccc(F)cc1N(CCN1CCCCC1)CC1CCN1,589,1,Reductive amination (aldehyde),Oc1ccc(F)cc1N(CCN1CCCCC1)CC1CCN1,4,O=Cc1c[nH]c2ccc(F)cc12,1.0,Oc1ccc(F)cc1N(CCN1CCCCC1)CC1CCN1Cc1c[nH]c2ccc(F)cc12,159,70
Oc1ccccc1N(Cc1c[nH]c2cc(Br)ccc12)CC1CCN(CC2CCN2)CC1,593,0,Functional-group interconversion (Br -> Cl),Oc1ccccc1N(Cc1c[nH]c2cc(Br)ccc12)CC1CCN(CC2CCN2)CC1,4,,1.0,Oc1ccccc1N(Cc1c[nH]c2cc(Cl)ccc12)CC1CCN(CC2CCN2)CC1,160,165
O=CCNCCCN(Cc1c[nH]c2ccc(Br)cc12)c1ccccc1O,597,1,Reductive amination (aldehyde),O=CCNCCCN(Cc1c[nH]c2ccc(Br)cc12)c1ccccc1O,4,C1CCNCC1,1.0,Oc1ccccc1N(CCCNCCN1CCCCC1)Cc1c[nH]c2ccc(Br)cc12,161,71
CC(CN1CCCCC1)N(Cc1c[nH]c2ccc(Br)cc12)C(CCl)c1ccc(Br)cc1,601,0,Functional-group interconversion (Br -> Cl),C[C@H](CN1CCCCC1)N(Cc1c[nH]c2ccc(Br)cc12)C(CCl)c1ccc(Br)cc1,4,,1.0,CC(CN1CCCCC1)N(Cc1c[nH]c2ccc(Br)cc12)C(CCl)c1ccc(Cl)cc1,162,165
CCC(N)CN(CCCNCCc1c[nH]c2ccccc12)c1ccc(Br)cc1O,605,1,Direct acid -> amine (reductive),CC[C@H](N)CN(CCCNCCc1c[nH]c2ccccc12)c1ccc(Br)cc1O,4,O=C(O)CBr,1.0,CCC(N)CN(CCCN(CCBr)CCc1c[nH]c2ccccc12)c1ccc(Br)cc1O,163,139
CCCN(CCc1ccc(O)cc1)CC(CC)NCc1c[nH]c2cc(Br)ccc12,609,0,Functional-group interconversion (Br -> Cl),CCCN(CCc1ccc(O)cc1)C[C@H](CC)NCc1c[nH]c2cc(Br)ccc12,4,,1.0,CCCN(CCc1ccc(O)cc1)CC(CC)NCc1c[nH]c2cc(Cl)ccc12,164,165
COc1ccccc1CCNCC1CCN1CC(C)N,612,1,Reductive amination (aldehyde),COc1ccccc1CCNCC1CCN1C[C@H](C)N,3,O=Cc1c[nH]c2cc(Br)ccc12,1.0,COc1ccccc1CCNCC1CCN1CC(C)NCc1c[nH]c2cc(Br)ccc12,165,68
