cum_reactions,n_reagents,named_reaction,parent,reactions_added,reagents,reward,smiles,step,template_id
291,1,Urea formation (amine + amine),COc1ccccc1CCNCc1ccc(N)c(Br)c1,1,NCCN1CCNCC1,0.882,COc1ccccc1CCN(Cc1ccc(N)c(Br)c1)C(=O)NCCN1CCNCC1,247,126
292,1,Buchwald-Hartwig amination,COc1ccccc1CCNCc1ccc(N)c(Br)c1,1,NC12CC(C1)C2,0.8102,COc1ccccc1CCNCc1ccc(N)c(NC23CC(C2)C3)c1,248,113
293,1,Buchwald-Hartwig amination,COc1ccccc1CCNCc1ccc(N)c(Br)c1,1,Fc1ccc2[nH]cc(CNC3CCC3)c2c1,0.682,COc1ccccc1CCNCc1ccc(N)c(N(Cc2c[nH]c3ccc(F)cc23)C2CCC2)c1,249,115
294,1,Urea formation (amine + amine),COc1ccccc1CCNCc1ccc(N)c(Br)c1,1,NCCN1CCN(c2cc(F)ccc2C(=O)CCl)CC1,0.6246,COc1ccccc1CCNCc1ccc(NC(=O)NCCN2CCN(c3cc(F)ccc3C(=O)CCl)CC2)c(Br)c1,250,125
297,1,Direct acid -> amine (reductive),COc1cccc2c1CCNC2CNCCc1c[nH]c2ccccc12,3,NCCC(=O)O,1.0,COc1cccc2c1CCNC2CN(CCCN)CCc1c[nH]c2ccccc12,251,139
298,1,Direct acid -> amine (reductive),COc1cccc2c1CCNC2CNCCc1c[nH]c2ccccc12,1,NCCC(=O)O,1.0,COc1cccc2c1CCN(CCCN)C2CNCCc1c[nH]c2ccccc12,252,139
301,1,Direct acid -> amine (reductive),NCCCN(CC(=O)O)Cc1c[nH]c2ccc(Br)cc12,3,NCCc1ccc(O)cc1,1.0,NCCCN(CCNCCc1ccc(O)cc1)Cc1c[nH]c2ccc(Br)cc12,253,136
302,1,Direct acid -> amine (reductive),NCCCN(CC(=O)O)Cc1c[nH]c2ccc(Br)cc12,1,NCCc1ccccc1N[C@@H](CO)C(=O)O,0.9931,NCCCN(CCN(c1ccccc1CCN)C(CO)C(=O)O)Cc1c[nH]c2ccc(Br)cc12,254,138
303,1,Direct acid -> amine (reductive),NCCCN(CC(=O)O)Cc1c[nH]c2ccc(Br)cc12,1,O=C(O)[C@@H]1Cc2ccccc2CN1,0.9892,O=C(O)CN(CCCNCC1Cc2ccccc2CN1)Cc1c[nH]c2ccc(Br)cc12,255,137
304,1,Direct acid -> amine (reductive),NCCCN(CC(=O)O)Cc1c[nH]c2ccc(Br)cc12,1,O=C(O)[C@@H]1Cc2ccccc2CN1,0.9816,NCCCN(CCN1Cc2ccccc2CC1C(=O)O)Cc1c[nH]c2ccc(Br)cc12,256,138
305,1,Direct acid -> amine (reductive),NCCCN(CC(=O)O)Cc1c[nH]c2ccc(Br)cc12,1,COc1ccccc1CNCC[C@H](N)C(=O)O,0.9763,COc1ccccc1CNCCC(NCCN(CCCN)Cc1c[nH]c2ccc(Br)cc12)C(=O)O,257,136
306,1,Direct acid -> amine (reductive),NCCCN(CC(=O)O)Cc1c[nH]c2ccc(Br)cc12,1,O=C(O)CNc1ccc(B(O)O)cc1,0.9532,NCCCN(CCN(CC(=O)O)c1ccc(B(O)O)cc1)Cc1c[nH]c2ccc(Br)cc12,258,138
307,1,Direct acid -> amine (reductive),NCCCN(CC(=O)O)Cc1c[nH]c2ccc(Br)cc12,1,NCCc1ccccc1N[C@@H](CO)C(=O)O,0.9397,NCCc1ccccc1NC(CO)CNCCCN(CC(=O)O)Cc1c[nH]c2ccc(Br)cc12,259,137
308,1,Direct acid -> amine (reductive),NCCCN(CC(=O)O)Cc1c[nH]c2ccc(Br)cc12,1,Cc1cc(N(C)CC(=O)O)cnc1F,0.9362,Cc1cc(N(C)CCNCCCN(CC(=O)O)Cc2c[nH]c3ccc(Br)cc23)cnc1F,260,137
309,1,Direct acid -> amine (reductive),NCCCN(CC(=O)O)Cc1c[nH]c2ccc(Br)cc12,1,Nc1cccc2cc[nH]c12,0.8991,NCCCN(CCNc1cccc2cc[nH]c12)Cc1c[nH]c2ccc(Br)cc12,261,136
310,1,Direct acid -> amine (reductive),NCCCN(CC(=O)O)Cc1c[nH]c2ccc(Br)cc12,1,Fc1ccc2[nH]cc(CNC3CCC3)c2c1,0.8298,NCCCN(CCN(Cc1c[nH]c2ccc(F)cc12)C1CCC1)Cc1c[nH]c2ccc(Br)cc12,262,138
312,1,Pictet-Spengler cyclisation,COc1ccccc1CCNCC1CCCN1,2,O=Cc1c[nH]c2ccc(Br)cc12,1.0,COc1cccc2c1CCN(CC1CCCN1)C2c1c[nH]c2ccc(Br)cc12,263,144
313,1,Reductive amination (aldehyde),COc1ccccc1CCNCC1CCCN1,1,O=Cc1cccc(Br)c1,0.9939,COc1ccccc1CCN(Cc1cccc(Br)c1)CC1CCCN1,264,70
314,1,Buchwald-Hartwig amination,COc1ccccc1CCNCC1CCCN1,1,Nc1ccc(Br)cc1O,0.9778,COc1ccccc1CCNCC1CCCN1c1ccc(N)c(O)c1,265,114
315,1,Pictet-Spengler cyclisation,COc1ccccc1CCNCC1CCCN1,1,O=Cc1nc2ccccc2[nH]1,0.9667,COc1cccc2c1CCN(CC1CCCN1)C2c1nc2ccccc2[nH]1,266,144
316,1,Pictet-Spengler cyclisation,COc1ccccc1CCNCC1CCCN1,1,CCC=O,0.9269,CCC1c2cccc(OC)c2CCN1CC1CCCN1,267,144
317,1,Buchwald-Hartwig amination,COc1ccccc1CCNCC1CCCN1,1,Nc1cccc(Br)c1O,0.8325,COc1ccccc1CCN(CC1CCCN1)c1cccc(N)c1O,268,114
318,1,Amide coupling,COc1ccccc1CCNCC1CCCN1,1,Nc1ccc(C(=O)O)cc1Br,0.7982,COc1ccccc1CCNCC1CCCN1C(=O)c1ccc(N)c(Br)c1,269,79
319,1,Urea formation (amine + amine),COc1ccccc1CCNCC1CCCN1,1,NCCc1c[nH]c2ccc(O)cc12,0.7574,COc1ccccc1CCNCC1CCCN1C(=O)NCCc1c[nH]c2ccc(O)cc12,270,126
320,1,Direct acid -> amine (reductive),COc1ccccc1CCNCC1CCCN1,1,N[C@H](CNCC(=O)O)c1ccccc1,0.7384,COc1ccccc1CCN(CCNCC(N)c1ccccc1)CC1CCCN1,271,139
321,1,Amide coupling,COc1ccccc1CCNCC1CCCN1,1,O=C(O)CCNCc1c[nH]c2ccc(F)cc12,0.6821,COc1ccccc1CCN(CC1CCCN1)C(=O)CCNCc1c[nH]c2ccc(F)cc12,272,79
322,1,Amide coupling,COc1ccccc1CCNCC1CCCN1,1,Nc1ccc(C(=O)O)cc1Br,0.6695,COc1ccccc1CCN(CC1CCCN1)C(=O)c1ccc(N)c(Br)c1,273,79
323,1,Buchwald-Hartwig amination,COc1ccccc1CCNCC1CCCN1,1,Oc1c(Br)c(C(F)(F)F)nc2ccccc12,0.5247,COc1ccccc1CCNCC1CCCN1c1c(C(F)(F)F)nc2ccccc2c1O,274,114
324,1,Amide coupling,COc1ccccc1CCNCC1CCCN1,1,O=C(O)C1CCN1c1ccnc(F)c1,0.5,COc1ccccc1CCN(CC1CCCN1)C(=O)C1CCN1c1ccnc(F)c1,275,79
327,1,Buchwald-Hartwig amination,Brc1ccccc1CCNC1CCCN(C2CNC2)C1,3,Nc1cc(Br)ccc1O,1.0,Nc1cc(N(CCc2ccccc2Br)C2CCCN(C3CNC3)C2)ccc1O,276,114
328,1,Buchwald-Hartwig amination,Brc1ccccc1CCNC1CCCN(C2CNC2)C1,1,Nc1cc(Br)ccc1O,0.997,Oc1ccc(Br)cc1Nc1ccccc1CCNC1CCCN(C2CNC2)C1,277,113
329,1,Buchwald-Hartwig amination,Brc1ccccc1CCNC1CCCN(C2CNC2)C1,1,O=Cc1c[nH]c2ccc(Br)cc12,0.9959,O=Cc1c[nH]c2ccc(N3CC(N4CCCC(NCCc5ccccc5Br)C4)C3)cc12,278,114
330,1,Buchwald-Hartwig amination,Brc1ccccc1CCNC1CCCN(C2CNC2)C1,1,O=C(O)CCNCc1c[nH]c2ccc(F)cc12,0.9922,O=C(O)CCN(Cc1c[nH]c2ccc(F)cc12)c1ccccc1CCNC1CCCN(C2CNC2)C1,279,115
331,1,Direct acid -> amine (reductive),Brc1ccccc1CCNC1CCCN(C2CNC2)C1,1,Nc1ccc(C(=O)O)cc1Br,0.9909,Nc1ccc(CN2CC(N3CCCC(NCCc4ccccc4Br)C3)C2)cc1Br,280,139
332,1,Direct acid -> amine (reductive),Brc1ccccc1CCNC1CCCN(C2CNC2)C1,1,O=C(O)c1ccc(F)cc1,0.9892,Fc1ccc(CN(CCc2ccccc2Br)C2CCCN(C3CNC3)C2)cc1,281,139
333,1,Direct acid -> amine (reductive),Brc1ccccc1CCNC1CCCN(C2CNC2)C1,1,O=C(O)CCNCc1c[nH]c2ccc(F)cc12,0.9855,Fc1ccc2[nH]cc(CNCCCN3CC(N4CCCC(NCCc5ccccc5Br)C4)C3)c2c1,282,139
334,1,Direct acid -> amine (reductive),Brc1ccccc1CCNC1CCCN(C2CNC2)C1,1,N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,0.9818,NC(Cc1c[nH]c2ccccc12)CN(CCc1ccccc1Br)C1CCCN(C2CNC2)C1,283,139
335,1,Buchwald-Hartwig amination,Brc1ccccc1CCNC1CCCN(C2CNC2)C1,1,NCc1c[nH]c2ccccc12,0.9711,c1ccc(NCc2c[nH]c3ccccc23)c(CCNC2CCCN(C3CNC3)C2)c1,284,113
336,1,Buchwald-Hartwig amination,Brc1ccccc1CCNC1CCCN(C2CNC2)C1,1,C[C@@H](NCc1cccc(Br)c1)C(=O)O,0.9671,CC(C(=O)O)N(Cc1cccc(Br)c1)c1ccccc1CCNC1CCCN(C2CNC2)C1,285,115
337,1,Buchwald-Hartwig amination,Brc1ccccc1CCNC1CCCN(C2CNC2)C1,1,Nc1c(Br)cccc1NCc1c[nH]c2ccc(Br)cc12,0.9167,Nc1c(NCc2c[nH]c3ccc(Br)cc23)cccc1N(CCc1ccccc1Br)C1CCCN(C2CNC2)C1,286,114
338,1,Buchwald-Hartwig amination,Brc1ccccc1CCNC1CCCN(C2CNC2)C1,1,FC(F)(F)c1cccnc1Br,0.8817,FC(F)(F)c1cccnc1N1CC(N2CCCC(NCCc3ccccc3Br)C2)C1,287,114
339,1,Buchwald-Hartwig amination,Brc1ccccc1CCNC1CCCN(C2CNC2)C1,1,N[C@@H](Cc1cccs1)C(=O)O,0.8745,O=C(O)C(Cc1cccs1)Nc1ccccc1CCNC1CCCN(C2CNC2)C1,288,113
340,1,Buchwald-Hartwig amination,Brc1ccccc1CCNC1CCCN(C2CNC2)C1,1,O=C(O)[C@@H]1Cc2ccccc2CN1,0.8306,O=C(O)C1Cc2ccccc2CN1c1ccccc1CCNC1CCCN(C2CNC2)C1,289,115
341,1,Direct acid -> amine (reductive),Brc1ccccc1CCNC1CCCN(C2CNC2)C1,1,O=C(CCl)c1ccc(N2CC(C(=O)O)C2)cc1F,0.8273,O=C(CCl)c1ccc(N2CC(CN3CC(N4CCCC(NCCc5ccccc5Br)C4)C3)C2)cc1F,290,139
342,1,Buchwald-Hartwig amination,Brc1ccccc1CCNC1CCCN(C2CNC2)C1,1,O=Cc1ccccc1NCCC(=O)O,0.7956,O=Cc1ccccc1N(CCC(=O)O)c1ccccc1CCNC1CCCN(C2CNC2)C1,291,115
343,1,Buchwald-Hartwig amination,Brc1ccccc1CCNC1CCCN(C2CNC2)C1,1,NCCN1CCN(c2cc(F)ccc2C(=O)CCl)CC1,0.7422,O=C(CCl)c1ccc(F)cc1N1CCN(CCNc2ccccc2CCNC2CCCN(C3CNC3)C2)CC1,292,113
344,1,Direct acid -> amine (reductive),Brc1ccccc1CCNC1CCCN(C2CNC2)C1,1,O=C(O)[C@H]1Cc2ccccc2C(c2c[nH]c3ccc(F)cc23)N1,0.6798,Fc1ccc2[nH]cc(C3NC(CN(CCc4ccccc4Br)C4CCCN(C5CNC5)C4)Cc4ccccc43)c2c1,293,139
345,1,Buchwald-Hartwig amination,Brc1ccccc1CCNC1CCCN(C2CNC2)C1,1,O=C(O)[C@H]1Cc2ccccc2C(c2c[nH]c3ccc(F)cc23)N1,0.6778,O=C(O)C1Cc2ccccc2C(c2c[nH]c3ccc(F)cc23)N1c1ccccc1CCNC1CCCN(C2CNC2)C1,294,115
346,1,Direct acid -> amine (reductive),Brc1ccccc1CCNC1CCCN(C2CNC2)C1,1,COc1ccccc1CNCC[C@H](N)C(=O)O,0.6658,COc1ccccc1CNCCC(N)CN1CC(N2CCCC(NCCc3ccccc3Br)C2)C1,295,139
349,1,Reductive amination (aldehyde),O=CCCN1CCCC(NCCc2c[nH]c3ccccc23)C1,3,O=Cc1c[nH]c2ccc(Br)cc12,0.9931,O=CCCN1CCCC(N(CCc2c[nH]c3ccccc23)Cc2c[nH]c3ccc(Br)cc23)C1,296,70
350,1,Reductive amination (aldehyde),O=CCCN1CCCC(NCCc2c[nH]c3ccccc23)C1,1,O=Cc1ccccc1NCCC(=O)O,0.9683,O=Cc1ccccc1N(CCCN1CCCC(NCCc2c[nH]c3ccccc23)C1)CCC(=O)O,297,71
351,1,Reductive amination (aldehyde),O=CCCN1CCCC(NCCc2c[nH]c3ccccc23)C1,1,COc1ccccc1CNCC[C@H](N)C(=O)O,0.789,COc1ccccc1CNCCC(NCCCN1CCCC(NCCc2c[nH]c3ccccc23)C1)C(=O)O,298,69
353,1,Reductive amination (aldehyde),COc1ccccc1CCNC1CCCNC1,2,O=Cc1c[nH]c2ccc(F)cc12,1.0,COc1ccccc1CCN(Cc1c[nH]c2ccc(F)cc12)C1CCCNC1,299,70
354,1,Reductive amination (aldehyde),COc1ccccc1CCNC1CCCNC1,1,O=Cc1c[nH]c2ccc(F)cc12,1.0,COc1ccccc1CCNC1CCCN(Cc2c[nH]c3ccc(F)cc23)C1,300,70
