assigned_hub,cum_reactions,n_reagents,named_reaction,parent,reactions_added,reagents,reward,smiles,step,template_id
,256,1,Suzuki coupling,OB(O)c1ccc(NCC2CCN2)cc1,4,Brc1cc(NCc2cn(CC3CC3)c3ccccc23)[nH]n1,8.1749,c1ccc2c(c1)c(CNc1cc(-c3ccc(NCC4CCN4)cc3)n[nH]1)cn2CC1CC1,74,86
O=C(NC1CC1)c1cccc(Nc2ccnc3ccccc23)n1,259,1,Direct acid -> amine (reductive),O=C(NC1CC1)c1cccc(Nc2ccnc3ccccc23)n1,3,O=C(O)c1ccc(-c2nnn(CC3CC3)n2)nc1,8.1734,O=C(NC1CC1)c1cccc(N(Cc2ccc(-c3nnn(CC4CC4)n3)nc2)c2ccnc3ccccc23)n1,75,139
C#Cc1ccc(NCc2cccc3oc(C4CCN4)nc23)cc1,263,1,Triazole formation (alkyne + alkyl halide),C#Cc1ccc(NCc2cccc3oc(C4CCN4)nc23)cc1,4,ClCC1CC1,8.1722,c1cc(CNc2ccc(-c3cn(CC4CC4)nn3)cc2)c2nc(C3CCN3)oc2c1,76,100
C#Cc1ccc(Nc2ccc(-c3nnn(CC4CC4)n3)cc2)cc1,267,1,Triazole formation (alkyne + alkyl halide),C#Cc1ccc(Nc2ccc(-c3nnn(CC4CC4)n3)cc2)cc1,4,ClCC1CC1,8.1717,c1cc(-c2cn(CC3CC3)nn2)ccc1Nc1ccc(-c2nnn(CC3CC3)n2)cc1,77,100
OB(O)c1cccc(NCc2ccc3nc(C4CNC4)oc3c2)c1,270,1,Suzuki coupling,OB(O)c1cccc(NCc2ccc3nc(C4CNC4)oc3c2)c1,3,O=C(Nc1cc(Br)n[nH]1)[C@@H]1Cc2ccccc2CN1,8.1701,O=C(Nc1cc(-c2cccc(NCc3ccc4nc(C5CNC5)oc4c3)c2)n[nH]1)C1Cc2ccccc2CN1,78,86
NCCc1cn(Cc2ccc(-c3nnn(CC4CC4)n3)cc2)c2ccccc12,274,1,Direct acid -> amine (reductive),NCCc1cn(Cc2ccc(-c3nnn(CC4CC4)n3)cc2)c2ccccc12,4,O=C(O)c1ccc(CO[C@H]2CN3CCC2CC3)cc1,8.1682,c1ccc2c(c1)c(CCNCc1ccc(COC3CN4CCC3CC4)cc1)cn2Cc1ccc(-c2nnn(CC3CC3)n2)cc1,79,137
O=C(NC1CC1)c1ccc(Nc2ccc(B(O)O)cc2)cc1,278,1,Suzuki coupling,O=C(NC1CC1)c1ccc(Nc2ccc(B(O)O)cc2)cc1,4,Brc1cc(NC[C@@H]2Cc3ccccc3CN2)[nH]n1,8.1659,O=C(NC1CC1)c1ccc(Nc2ccc(-c3cc(NCC4Cc5ccccc5CN4)[nH]n3)cc2)cc1,80,86
OB(O)c1cccc(NCC2Cc3ccccc3CN2)c1,281,1,Suzuki coupling,OB(O)c1cccc(NC[C@@H]2Cc3ccccc3CN2)c1,3,O=C(Nc1ccc(Nc2ccc(Br)cc2)cc1)C1CNC1,8.163,O=C(Nc1ccc(Nc2ccc(-c3cccc(NCC4Cc5ccccc5CN4)c3)cc2)cc1)C1CNC1,81,86
O=C(Nc1ccc(B(O)O)cc1)Nc1ccnc2ccccc12,284,1,Suzuki coupling,O=C(Nc1ccc(B(O)O)cc1)Nc1ccnc2ccccc12,3,Brc1cc(NCc2ccc(-c3nnn(CC4CC4)n3)nc2)[nH]n1,8.1629,O=C(Nc1ccc(-c2cc(NCc3ccc(-c4nnn(CC5CC5)n4)nc3)[nH]n2)cc1)Nc1ccnc2ccccc12,82,86
Nc1ccc(-c2nc(-c3cccc(NCC4Cc5ccccc5CN4)c3)cs2)cc1,287,1,Direct acid -> amine (reductive),Nc1ccc(-c2nc(-c3cccc(NC[C@@H]4Cc5ccccc5CN4)c3)cs2)cc1,3,O=C(O)C1CCN1,8.1623,c1cc(NCC2Cc3ccccc3CN2)cc(-c2csc(-c3ccc(NCC4CCN4)cc3)n2)c1,83,137
Nc1cccc2ccn(CC3CC3)c12,291,1,Amide coupling,Nc1cccc2ccn(CC3CC3)c12,4,O=C(O)[C@@H]1CCCN(C(=O)NCc2cn(CC3CC3)c3ccccc23)C1,8.1618,O=C(Nc1cccc2ccn(CC3CC3)c12)C1CCCN(C(=O)NCc2cn(CC3CC3)c3ccccc23)C1,84,77
O=C(Nc1ccc2nc(-c3c[nH]c4ccccc34)oc2c1)NC1CC1,295,1,N-alkylation (azole N-H + alkyl halide),O=C(Nc1ccc2nc(-c3c[nH]c4ccccc34)oc2c1)NC1CC1,4,ClCC1CC1,8.1616,O=C(Nc1ccc2nc(-c3cn(CC4CC4)c4ccccc34)oc2c1)NC1CC1,85,200
O=C(Nc1cccc2cc[nH]c12)c1ccc(-c2nc3ccc(C(=O)NC4CC4)cc3o2)cc1,299,1,N-alkylation (azole N-H + alkyl halide),O=C(Nc1cccc2cc[nH]c12)c1ccc(-c2nc3ccc(C(=O)NC4CC4)cc3o2)cc1,4,ClCC1CC1,8.1602,O=C(Nc1cccc2ccn(CC3CC3)c12)c1ccc(-c2nc3ccc(C(=O)NC4CC4)cc3o2)cc1,86,200
NCCc1cn(CC2CC2)c2ccccc12,302,1,Amide coupling,NCCc1cn(CC2CC2)c2ccccc12,3,O=C(O)c1cccc(-c2cc(NC[C@@H]3Cc4ccccc4CN3)[nH]n2)c1,8.1587,O=C(NCCc1cn(CC2CC2)c2ccccc12)c1cccc(-c2cc(NCC3Cc4ccccc4CN3)[nH]n2)c1,87,77
C#Cc1cc(NCc2ccc3nc(C4CCCN4)oc3c2)[nH]n1,306,1,Triazole formation (alkyne + alkyl halide),C#Cc1cc(NCc2ccc3nc([C@@H]4CCCN4)oc3c2)[nH]n1,4,ClCC1CC1,8.1587,c1cc2nc(C3CCCN3)oc2cc1CNc1cc(-c2cn(CC3CC3)nn2)n[nH]1,88,100
NCc1nc2cc(-c3cccc(-c4nnn(CC5CC5)n4)c3)ccc2o1,310,1,Amide coupling,NCc1nc2cc(-c3cccc(-c4nnn(CC5CC5)n4)c3)ccc2o1,4,O=C(O)C1CNC1,8.1586,O=C(NCc1nc2cc(-c3cccc(-c4nnn(CC5CC5)n4)c3)ccc2o1)C1CNC1,89,77
O=C(O)c1ccc2nc(-c3ccnc(NC45CC(C4)C5)c3)oc2c1,313,1,Amide coupling,O=C(O)c1ccc2nc(-c3ccnc(NC45CC(C4)C5)c3)oc2c1,3,NCCc1cn(CC2CC2)c2ccccc12,8.157,O=C(NCCc1cn(CC2CC2)c2ccccc12)c1ccc2nc(-c3ccnc(NC45CC(C4)C5)c3)oc2c1,90,76
N#Cc1ccc(-c2nc3ccc(NCCc4cn(CC5CC5)c5ccccc45)cc3o2)cn1,316,1,Buchwald-Hartwig amination,Brc1ccc2nc(-c3ccc(-c4nnn(CC5CC5)n4)nc3)oc2c1,3,NCCc1cn(CC2CC2)c2ccccc12,8.1547,c1ccc2c(c1)c(CCNc1ccc3nc(-c4ccc(-c5nnn(CC6CC6)n5)nc4)oc3c1)cn2CC1CC1,91,113
NCc1cn(CC2CC2)nn1,319,1,Amide coupling,NCc1cn(CC2CC2)nn1,3,O=C(O)c1cccc(-c2nc3ccc(C(=O)NC4CC4)cc3o2)c1,8.1542,O=C(NCc1cn(CC2CC2)nn1)c1cccc(-c2nc3ccc(C(=O)NC4CC4)cc3o2)c1,92,77
O=C(Nc1ccc(-c2ccc3[nH]ccc3c2)cc1)c1ccc(COC2CN3CCC2CC3)cc1,322,1,N-alkylation (azole N-H + alkyl halide),O=C(Nc1ccc(-c2ccc3[nH]ccc3c2)cc1)c1ccc(CO[C@H]2CN3CCC2CC3)cc1,3,ClCC1CC1,8.1538,O=C(Nc1ccc(-c2ccc3c(ccn3CC3CC3)c2)cc1)c1ccc(COC2CN3CCC2CC3)cc1,93,200
Brc1ccc2[nH]c(C3CCNCC3)nc2c1,326,1,Suzuki coupling,Brc1ccc2[nH]c(C3CCNCC3)nc2c1,4,OB(O)c1ccc(NCc2cn(CC3CC3)c3ccccc23)cc1,8.1527,c1ccc2c(c1)c(CNc1ccc(-c3ccc4[nH]c(C5CCNCC5)nc4c3)cc1)cn2CC1CC1,94,87
Nc1ccc(-c2cccc(NCc3ccc4oc(C5CCCN5)nc4c3)c2)cc1,330,1,Amide coupling,Nc1ccc(-c2cccc(NCc3ccc4oc([C@H]5CCCN5)nc4c3)c2)cc1,4,O=C(O)C1CCN1,8.1495,O=C(Nc1ccc(-c2cccc(NCc3ccc4oc(C5CCCN5)nc4c3)c2)cc1)C1CCN1,95,77
Brc1ccc2nc(-c3ccc(COC4CN5CCC4CC5)cc3)[nH]c2c1,332,1,Suzuki coupling,Brc1ccc2nc(-c3ccc(CO[C@H]4CN5CCC4CC5)cc3)[nH]c2c1,2,OB(O)c1cccc(NC[C@@H]2Cc3ccccc3CN2)c1,8.1486,c1cc(NCC2Cc3ccccc3CN2)cc(-c2ccc3nc(-c4ccc(COC5CN6CCC5CC6)cc4)[nH]c3c2)c1,96,87
Brc1cccc2nc(C3Cc4ccccc4CN3)oc12,335,1,Buchwald-Hartwig amination,Brc1cccc2nc([C@@H]3Cc4ccccc4CN3)oc12,3,Nc1cccc(-c2cc(NC(=O)C3CNC3)[nH]n2)c1,8.1485,O=C(Nc1cc(-c2cccc(Nc3cccc4nc(C5Cc6ccccc6CN5)oc34)c2)n[nH]1)C1CNC1,97,113
O=C(NC1CC1)c1ccc(-c2nc3ccc(-c4ccc5[nH]ccc5c4)cc3o2)cc1,339,1,N-alkylation (azole N-H + alkyl halide),O=C(NC1CC1)c1ccc(-c2nc3ccc(-c4ccc5[nH]ccc5c4)cc3o2)cc1,4,ClCC1CC1,8.1479,O=C(NC1CC1)c1ccc(-c2nc3ccc(-c4ccc5c(ccn5CC5CC5)c4)cc3o2)cc1,98,200
O=C=Nc1ccc(-c2cccc(NCc3ccc4oc(C5CNC5)nc4c3)c2)cc1,342,1,Urea formation (isocyanate + amine),O=C=Nc1ccc(-c2cccc(NCc3ccc4oc(C5CNC5)nc4c3)c2)cc1,3,Nc1ccnc2ccccc12,8.1471,O=C(Nc1ccc(-c2cccc(NCc3ccc4oc(C5CNC5)nc4c3)c2)cc1)Nc1ccnc2ccccc12,99,81
Brc1ccc2oc(C3CNC3)nc2c1,346,1,Suzuki coupling,Brc1ccc2oc(C3CNC3)nc2c1,4,OB(O)c1cccc(NCc2ccc(C3=NCCc4ccccc43)cc2)c1,8.1465,c1cc(NCc2ccc(C3=NCCc4ccccc43)cc2)cc(-c2ccc3oc(C4CNC4)nc3c2)c1,100,87
Nc1cccc2ccn(CC3CC3)c12,348,1,Amide coupling,Nc1cccc2ccn(CC3CC3)c12,2,O=C(O)c1cccc2oc(-c3ccc(CO[C@H]4CN5CCC4CC5)cc3)nc12,8.1461,O=C(Nc1cccc2ccn(CC3CC3)c12)c1cccc2oc(-c3ccc(COC4CN5CCC4CC5)cc3)nc12,101,77
Nc1cccc2ccn(CC3CC3)c12,351,1,Williamson ether synthesis,O=C(Nc1cccc2ccn(CC3CC3)c12)[C@@H]1C[C@@H](O)CN1,3,BrCc1ccc(-c2nnn(CC3CC3)n2)cc1,8.1458,O=C(Nc1cccc2ccn(CC3CC3)c12)C1CC(OCc2ccc(-c3nnn(CC4CC4)n3)cc2)CN1,102,175
c1cc(-c2cn(CC3CC3)nn2)ccc1NC1CCNCC1,353,1,Urea formation (amine + amine),c1cc(-c2cn(CC3CC3)nn2)ccc1NC1CCNCC1,2,NCc1c[nH]c2ccccc12,8.144,O=C(NCc1c[nH]c2ccccc12)N1CCC(Nc2ccc(-c3cn(CC4CC4)nn3)cc2)CC1,103,126
NCCc1cn(Cc2cccc(-c3nnn(CC4CC4)n3)c2)c2ccccc12,356,1,Buchwald-Hartwig amination,NCCc1cn(Cc2cccc(-c3nnn(CC4CC4)n3)c2)c2ccccc12,3,O=C(Nc1cc(Br)n[nH]1)C1CNC1,8.1429,O=C(Nc1cc(NCCc2cn(Cc3cccc(-c4nnn(CC5CC5)n4)c3)c3ccccc23)n[nH]1)C1CNC1,104,112
O=C(O)c1ccc(CNC23CC(C2)C3)cc1,360,1,Amide coupling,O=C(O)c1ccc(CNC23CC(C2)C3)cc1,4,Nc1cc(-c2ccc3c(ccn3CC3CC3)c2)n[nH]1,8.1426,O=C(Nc1cc(-c2ccc3c(ccn3CC3CC3)c2)n[nH]1)c1ccc(CNC23CC(C2)C3)cc1,105,76
OB(O)c1cccc(NCC2CCN2)c1,364,1,Suzuki coupling,OB(O)c1cccc(NCC2CCN2)c1,4,Brc1ccc(Nc2ccc(-c3nnn(CC4CC4)n3)cc2)cc1,8.1426,c1cc(NCC2CCN2)cc(-c2ccc(Nc3ccc(-c4nnn(CC5CC5)n4)cc3)cc2)c1,106,86
Nc1ccc(-c2cn(CC3CC3)cn2)cc1,368,1,Reductive amination (aldehyde),Nc1ccc(-c2cn(CC3CC3)cn2)cc1,4,O=Cc1ccc(C(=O)NC23CC(C2)C3)cc1,8.1392,O=C(NC12CC(C1)C2)c1ccc(CNc2ccc(-c3cn(CC4CC4)cn3)cc2)cc1,107,68
O=C(O)c1ccc2nc(-c3nccn3CC3CC3)oc2c1,371,1,Benzoxazole formation,O=C(O)c1ccc2nc(-c3nccn3CC3CC3)oc2c1,3,Nc1ccc(C(=O)NC2CC2)cc1O,8.1387,O=C(NC1CC1)c1ccc2nc(-c3ccc4nc(-c5nccn5CC5CC5)oc4c3)oc2c1,108,181
O=C(O)C1CCCN(C(=O)c2ccc3nc(C4CCCN4)oc3c2)C1,374,1,Amide coupling,O=C(O)[C@H]1CCCN(C(=O)c2ccc3nc([C@@H]4CCCN4)oc3c2)C1,3,NCc1cn(CC2CC2)c2ccccc12,8.1373,O=C(NCc1cn(CC2CC2)c2ccccc12)C1CCCN(C(=O)c2ccc3nc(C4CCCN4)oc3c2)C1,109,76
O=C(Nc1cccc(B(O)O)c1)c1ccc(CNc2ccnc3ccccc23)cc1,377,1,Suzuki coupling,O=C(Nc1cccc(B(O)O)c1)c1ccc(CNc2ccnc3ccccc23)cc1,3,O=C(Nc1cc(Br)n[nH]1)C1CNC1,8.1368,O=C(Nc1cccc(-c2cc(NC(=O)C3CNC3)[nH]n2)c1)c1ccc(CNc2ccnc3ccccc23)cc1,110,86
O=Cc1ccc(C(=O)NC2CC2)cc1,380,1,Reductive amination (aldehyde),O=Cc1ccc(C(=O)NC2CC2)cc1,3,Nc1cc(-c2nnn(CC3CC3)n2)n[nH]1,8.1367,O=C(NC1CC1)c1ccc(CNc2cc(-c3nnn(CC4CC4)n3)n[nH]2)cc1,111,69
O=C(Nc1ccc(-c2ccc(CNc3ccc(B(O)O)cc3)cc2)cc1)C1CCN1,384,1,Amide coupling,Nc1ccc(-c2ccc(CNc3ccc(-c4cnc(F)nc4)cc3)cc2)cc1,4,O=C(O)C1CCN1,8.1352,O=C(Nc1ccc(-c2ccc(CNc3ccc(-c4cnc(F)nc4)cc3)cc2)cc1)C1CCN1,112,77
O=C(NC1CC1)c1ccc2nc(-c3cccc(B(O)O)c3)oc2c1,388,1,Suzuki coupling,O=C(NC1CC1)c1ccc2nc(-c3cccc(B(O)O)c3)oc2c1,4,N[C@@H](C(=O)Nc1cc(Br)n[nH]1)c1ccccc1,8.1342,NC(C(=O)Nc1cc(-c2cccc(-c3nc4ccc(C(=O)NC5CC5)cc4o3)c2)n[nH]1)c1ccccc1,113,86
O=C(NCc1cn(CC2CC2)c2ccccc12)c1ccc2[nH]c(C3CCNCC3)nc2c1,391,1,Amide coupling,O=C(NCc1cn(CC2CC2)c2ccccc12)c1ccc2[nH]c(C3CCNCC3)nc2c1,3,O=C(O)C1CNC1,8.1339,O=C(NCc1cn(CC2CC2)c2ccccc12)c1ccc2[nH]c(C3CCN(C(=O)C4CNC4)CC3)nc2c1,114,79
N#Cc1cncc(-c2ccc(NCc3c[nH]c4ccc(-c5nnn(CC6CC6)n5)cc34)cc2)c1,395,1,Tetrazole formation (nitrile + alkyl halide),N#Cc1cncc(-c2ccc(NCc3c[nH]c4ccc(-c5nnn(CC6CC6)n5)cc34)cc2)c1,4,ClCC1CC1,8.1334,c1cc(-c2cncc(-c3nnn(CC4CC4)n3)c2)ccc1NCc1c[nH]c2ccc(-c3nnn(CC4CC4)n3)cc12,115,104
O=C(NC1CC1)c1cccc(F)n1,397,1,SNAr (halo-heteroarene + amine),O=C(NC1CC1)c1cccc(F)n1,2,Nc1cccc(-c2cc(NC(=O)C3CNC3)[nH]n2)c1,8.1324,O=C(NC1CC1)c1cccc(Nc2cccc(-c3cc(NC(=O)C4CNC4)[nH]n3)c2)n1,116,37
OB(O)c1cccc(-c2nnnn2Cc2ccc(-c3nnn(CC4CC4)n3)cc2)c1,400,1,Suzuki coupling,OB(O)c1cccc(-c2nnnn2Cc2ccc(-c3nnn(CC4CC4)n3)cc2)c1,3,O=C(Nc1cc(Br)n[nH]1)[C@@H]1Cc2ccccc2CN1,8.1322,O=C(Nc1cc(-c2cccc(-c3nnnn3Cc3ccc(-c4nnn(CC5CC5)n4)cc3)c2)n[nH]1)C1Cc2ccccc2CN1,117,86
O=C(Nc1ccc(Br)cc1)NC1CC1,402,1,Buchwald-Hartwig amination,O=C(Nc1ccc(Br)cc1)NC1CC1,2,Nc1ccc(-c2cccc(-c3nnn(CC4CC4)n3)c2)cc1,8.132,O=C(Nc1ccc(Nc2ccc(-c3cccc(-c4nnn(CC5CC5)n4)c3)cc2)cc1)NC1CC1,118,113
,405,1,Direct acid -> amine (reductive),O=C(NC1CC1)c1ccc2nc([C@H]3CCCN3)oc2c1,3,O=C(O)c1ccc(-c2nnn(CC3CC3)n2)nc1,8.1311,O=C(NC1CC1)c1ccc2nc(C3CCCN3Cc3ccc(-c4nnn(CC5CC5)n4)nc3)oc2c1,119,139
O=Cc1ccc(C(=O)NC2CC2)cc1,409,1,Benzimidazole formation,O=Cc1ccc(C(=O)NC2CC2)cc1,4,Nc1ccc(C(=O)NCCc2cn(CC3CC3)c3ccccc23)cc1N,8.1299,O=C(NCCc1cn(CC2CC2)c2ccccc12)c1ccc2nc(-c3ccc(C(=O)NC4CC4)cc3)[nH]c2c1,120,187
N#Cc1ccc2oc(C3(NCc4ccc(-c5nnn(CC6CC6)n5)nc4)CCC3)nc2c1,412,1,Tetrazole formation (nitrile + alkyl halide),N#Cc1ccc2oc(C3(NCc4ccc(-c5nnn(CC6CC6)n5)nc4)CCC3)nc2c1,3,ClCC1CC1,8.1294,c1cc(-c2nnn(CC3CC3)n2)ncc1CNC1(c2nc3cc(-c4nnn(CC5CC5)n4)ccc3o2)CCC1,121,104
O=C(O)C1CCN(C(=O)C2Cc3ccccc3CN2)CC1,415,1,Amide coupling,O=C(O)C1CCN(C(=O)[C@@H]2Cc3ccccc3CN2)CC1,3,Nc1cccc2ccn(Cc3ccc(-c4nnn(CC5CC5)n4)cc3)c12,8.1272,O=C(Nc1cccc2ccn(Cc3ccc(-c4nnn(CC5CC5)n4)cc3)c12)C1CCN(C(=O)C2Cc3ccccc3CN2)CC1,122,76
N#Cc1ccc2[nH]c(-c3cccc(-c4cn(CC5CC5)nn4)c3)nc2c1,419,1,Tetrazole formation (nitrile + alkyl halide),N#Cc1ccc2[nH]c(-c3cccc(-c4cn(CC5CC5)nn4)c3)nc2c1,4,ClCC1CC1,8.1247,c1cc(-c2cn(CC3CC3)nn2)cc(-c2nc3cc(-c4nnn(CC5CC5)n4)ccc3[nH]2)c1,123,104
O=C(Nc1cccc(-c2ccnc(F)c2)c1)C1CNC1,422,1,SNAr (halo-heteroarene + amine),O=C(Nc1cccc(-c2ccnc(F)c2)c1)C1CNC1,3,NCCc1cn(CC2CC2)c2ccccc12,8.1244,O=C(Nc1cccc(-c2ccnc(NCCc3cn(CC4CC4)c4ccccc34)c2)c1)C1CNC1,124,37
O=C(Nc1cccc(B(O)O)c1)Nc1cccc2ccccc12,424,1,Suzuki coupling,O=C(Nc1cccc(B(O)O)c1)Nc1cccc2ccccc12,2,O=C(Nc1cc(Br)n[nH]1)C1CNC1,8.1243,O=C(Nc1cccc(-c2cc(NC(=O)C3CNC3)[nH]n2)c1)Nc1cccc2ccccc12,125,86
c1ccc2c(c1)CNC(CNc1ccc(-c3c[nH]cn3)cn1)C2,427,1,N-alkylation (azole N-H + alkyl halide),c1ccc2c(c1)CN[C@H](CNc1ccc(-c3c[nH]cn3)cn1)C2,3,BrCc1ccc(-c2nnn(CC3CC3)n2)cc1,8.1241,c1ccc2c(c1)CNC(CNc1ccc(-c3cn(Cc4ccc(-c5nnn(CC6CC6)n5)cc4)cn3)cn1)C2,126,202
c1cc(NCc2ccc(-c3nnn(CC4CC4)n3)nc2)c2[nH]ccc2c1,430,1,N-alkylation (azole N-H + alkyl halide),c1cc(NCc2ccc(-c3nnn(CC4CC4)n3)nc2)c2[nH]ccc2c1,3,BrCc1ccc(-c2nnn(CC3CC3)n2)cc1,8.124,c1cc(NCc2ccc(-c3nnn(CC4CC4)n3)nc2)c2c(c1)ccn2Cc1ccc(-c2nnn(CC3CC3)n2)cc1,127,202
O=C(O)c1cccc(-c2cc(NCc3ccc(-c4nnn(CC5CC5)n4)nc3)[nH]n2)c1,432,1,Amide coupling,O=C(O)c1cccc(-c2cc(NCc3ccc(-c4nnn(CC5CC5)n4)nc3)[nH]n2)c1,2,NCc1c[nH]c2ccccc12,8.1232,O=C(NCc1c[nH]c2ccccc12)c1cccc(-c2cc(NCc3ccc(-c4nnn(CC5CC5)n4)nc3)[nH]n2)c1,128,76
Nc1ccc(-c2cccc(C(=O)NC3CC3)c2)cc1,436,1,Reductive amination (aldehyde),Nc1ccc(-c2cccc(C(=O)NC3CC3)c2)cc1,4,O=Cc1ccc(C2=NCCc3ccccc32)cc1,8.1223,O=C(NC1CC1)c1cccc(-c2ccc(NCc3ccc(C4=NCCc5ccccc54)cc3)cc2)c1,129,68
c1cc(-c2nnn(CC3CC3)n2)ncc1CNC1CC1,439,1,Direct acid -> amine (reductive),c1cc(-c2nnn(CC3CC3)n2)ncc1CNC1CC1,3,O=C(O)c1ccc2nc(C3CNC3)oc2c1,8.1219,c1cc(-c2nnn(CC3CC3)n2)ncc1CN(Cc1ccc2nc(C3CNC3)oc2c1)C1CC1,130,139
O=C(Nc1ccc(Nc2ccc(-c3ccc4[nH]ccc4c3)cc2)cc1)C1CNC1,441,1,N-alkylation (azole N-H + alkyl halide),O=C(Nc1ccc(Nc2ccc(-c3ccc4[nH]ccc4c3)cc2)cc1)C1CNC1,2,ClCC1CC1,8.1214,O=C(Nc1ccc(Nc2ccc(-c3ccc4c(ccn4CC4CC4)c3)cc2)cc1)C1CNC1,131,200
O=C(O)c1ccccc1NC(=O)C1CNC1,443,1,Direct acid -> amine (reductive),O=C(O)c1ccccc1NC(=O)C1CNC1,2,Nc1ccc(-c2cn(CC3CC3)nn2)cc1,8.1196,O=C(Nc1ccccc1CNc1ccc(-c2cn(CC3CC3)nn2)cc1)C1CNC1,132,136
O=C(Nc1ccc(N2CCC(O)C2)cc1)Nc1ccnc2ccccc12,446,1,Williamson ether synthesis,O=C(Nc1ccc(N2CC[C@@H](O)C2)cc1)Nc1ccnc2ccccc12,3,BrCc1ccc(-c2nnn(CC3CC3)n2)cc1,8.1192,O=C(Nc1ccc(N2CCC(OCc3ccc(-c4nnn(CC5CC5)n4)cc3)C2)cc1)Nc1ccnc2ccccc12,133,175
OB(O)c1ccc(-c2nnn(CC3CC3)n2)nc1,450,1,Suzuki coupling,OB(O)c1ccc(-c2nnn(CC3CC3)n2)nc1,4,Brc1cc(NCc2nc3ccccc3n2CC2CC2)[nH]n1,8.1189,c1ccc2c(c1)nc(CNc1cc(-c3ccc(-c4nnn(CC5CC5)n4)nc3)n[nH]1)n2CC1CC1,134,86
O=C(Nc1cc(-c2cccc(NCc3nc4ccccc4[nH]3)c2)n[nH]1)C1CNC1,452,1,N-alkylation (azole N-H + alkyl halide),O=C(Nc1cc(-c2cccc(NCc3nc4ccccc4[nH]3)c2)n[nH]1)C1CNC1,2,ClCC1CC1,8.1189,O=C(Nc1cc(-c2cccc(NCc3nc4ccccc4n3CC3CC3)c2)n[nH]1)C1CNC1,135,200
Nc1cccc2ccn(CC3CC3)c12,455,1,Amide coupling,Nc1cccc2ccn(CC3CC3)c12,3,O=C(O)c1cccc(-c2ccc(NCC3CCN3)cc2)c1,8.1169,O=C(Nc1cccc2ccn(CC3CC3)c12)c1cccc(-c2ccc(NCC3CCN3)cc2)c1,136,77
O=C(Nc1cccc2cc[nH]c12)C1CNC1,459,1,N-alkylation (azole N-H + alkyl halide),O=C(Nc1cccc2cc[nH]c12)C1CNC1,4,O=c1cc(CBr)c2ccccc2n1Cc1ccc(-c2nnn(CC3CC3)n2)cc1,8.1166,O=C(Nc1cccc2ccn(Cc3cc(=O)n(Cc4ccc(-c5nnn(CC6CC6)n5)cc4)c4ccccc34)c12)C1CNC1,137,202
O=C(O)c1ccc(CNc2ccnc3ccccc23)cc1,461,1,Amide coupling,O=C(O)c1ccc(CNc2ccnc3ccccc23)cc1,2,Nc1ccc(-c2cn(CC3CC3)cn2)cc1,8.1166,O=C(Nc1ccc(-c2cn(CC3CC3)cn2)cc1)c1ccc(CNc2ccnc3ccccc23)cc1,138,76
N#Cc1cccc(-c2cccc(-c3nc4ccc(CNC56CC(C5)C6)cc4o3)c2)c1,465,1,Tetrazole formation (nitrile + alkyl halide),N#Cc1cccc(-c2cccc(-c3nc4ccc(CNC56CC(C5)C6)cc4o3)c2)c1,4,ClCC1CC1,8.1156,c1cc(-c2cccc(-c3nc4ccc(CNC56CC(C5)C6)cc4o3)c2)cc(-c2nnn(CC3CC3)n2)c1,139,104
O=C(O)C1CCN(C(=O)Nc2ccnc3ccccc23)CC1,467,1,Amide coupling,O=C(O)C1CCN(C(=O)Nc2ccnc3ccccc23)CC1,2,Nc1cccc(-c2cn(CC3CC3)cn2)c1,8.115,O=C(Nc1cccc(-c2cn(CC3CC3)cn2)c1)C1CCN(C(=O)Nc2ccnc3ccccc23)CC1,140,76
Nc1ccc(-c2nnn(CC3CC3)n2)cc1N,469,1,Benzimidazole formation,Nc1ccc(-c2nnn(CC3CC3)n2)cc1N,2,O=C(O)c1ccc2nc(-c3ccc(CO[C@H]4CN5CCC4CC5)cc3)oc2c1,8.1141,c1cc(-c2nc3ccc(-c4nc5ccc(-c6nnn(CC7CC7)n6)cc5[nH]4)cc3o2)ccc1COC1CN2CCC1CC2,141,182
Brc1ccc2nc(C3CNC3)[nH]c2c1,470,1,Suzuki coupling,OB(O)c1cccc(NCc2ccc3nc(C4CNC4)oc3c2)c1,1,Brc1ccc2nc(C3CNC3)[nH]c2c1,8.1137,c1cc(NCc2ccc3nc(C4CNC4)oc3c2)cc(-c2ccc3nc(C4CNC4)[nH]c3c2)c1,142,86
Nc1cccc(-c2cc(NC(=O)c3cccc4oc(C5CNC5)nc34)[nH]n2)c1,474,1,Urea formation (amine + amine),Nc1cccc(-c2cc(NC(=O)c3cccc4oc(C5CNC5)nc34)[nH]n2)c1,4,Nc1ccnc2ccccc12,8.1136,O=C(Nc1cccc(-c2cc(NC(=O)c3cccc4oc(C5CNC5)nc34)[nH]n2)c1)Nc1ccnc2ccccc12,143,125
Nc1cccc2ccn(CC3CC3)c12,476,1,Amide coupling,Nc1cccc2ccn(CC3CC3)c12,2,O=C(O)C1CCN(Cc2ccc3nc(C4CNC4)oc3c2)CC1,8.1129,O=C(Nc1cccc2ccn(CC3CC3)c12)C1CCN(Cc2ccc3nc(C4CNC4)oc3c2)CC1,144,77
